"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	0	26	"white"	"black"	"candle"	"HighSchool"	1	1	77	657.199490791319	4
"2"	2	1	26	"asian"	"orange"	"broom"	"BA"	2	1	62	720.435279772207	6
"3"	3	0	25	"white"	"orange"	"glasses"	"HighSchool"	3	1	44	915.970870861655	3
"4"	4	0	25	"hispanic"	"black"	"candle"	"BA"	4	0	35	947.747358869095	2
"5"	5	0	23	"white"	"black"	"candle"	"BA"	5	0	3	1064.41763064266	2
"6"	6	1	25	"white"	"orange"	"glasses"	"BA"	1	1	90	501.650238721194	6
"7"	7	1	25	"hispanic"	"black"	"broom"	"MS"	2	1	58	650.745675815941	5
"8"	8	1	26	"white"	"black"	"broom"	"MS"	3	0	46	846.269470601936	5
"9"	9	0	25	"asian"	"black"	"accurate"	"BA"	4	0	39	957.174564881687	2
"10"	10	0	27	"white"	"black"	"candle"	"MS"	5	0	10	999.186899624504	2
"11"	11	0	24	"other"	"orange"	"broom"	"PhD"	1	1	77	639.809555382648	4
"12"	12	1	24	"white"	"orange"	"candle"	"MS"	2	1	71	594.923783263671	4
"13"	13	1	24	"black"	"orange"	"glasses"	"PhD"	3	1	46	735.318208067291	5
"14"	14	0	25	"black"	"black"	"candle"	"MS"	4	0	32	796.928902971533	3
"15"	15	1	25	"black"	"orange"	"candle"	NA	5	0	32	933.413482695668	4
"16"	16	0	29	"white"	"orange"	"glasses"	"HighSchool"	1	1	95	695.075345639788	4
"17"	17	0	23	"black"	"black"	"glasses"	"MS"	2	1	63	727.497640302796	4
"18"	18	1	23	"white"	"black"	"glasses"	"MS"	3	1	40	878.257867815767	5
"19"	19	0	26	"other"	"orange"	"candle"	"BA"	4	0	41	789.960881907888	3
"20"	20	1	30	"other"	"black"	"candle"	"HighSchool"	5	1	3	1029.84319134187	4
"21"	21	0	27	"white"	"black"	"broom"	"BA"	1	0	72	759.447035530732	4
"22"	22	0	22	"white"	"orange"	"candle"	"MS"	2	0	75	670.654205366287	4
"23"	23	1	30	"white"	"orange"	"accurate"	"PhD"	3	1	52	821.231151278265	5
