"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	1	25	"black"	"blue"	"candle"	"BA"	1	1	100	527.136683844824	6
"2"	2	1	24	"white"	"blue"	"candle"	"BA"	2	0	71	780.899090081267	6
"3"	3	0	25	"asian"	"black"	"candle"	"MS"	3	1	46	796.71754090521	4
"4"	4	0	24	"white"	"blue"	"cannon"	"PhD"	4	0	27	923.21467013449	3
"5"	5	0	28	"asian"	"black"	"cannon"	"BA"	5	0	16	893.808188800204	2
"6"	6	0	24	"black"	"blue"	"cannon"	"BA"	1	0	77	619.514281718589	4
"7"	7	1	22	"white"	"blue"	"candle"	"HighSchool"	2	1	69	567.692344455358	5
"8"	8	0	25	"black"	"blue"	"ship"	"MS"	3	0	54	860.283417534944	3
"9"	9	0	22	"asian"	"blue"	"ship"	"HighSchool"	4	0	41	825.315012535831	4
"10"	10	1	27	"white"	"blue"	"ship"	"HighSchool"	5	1	16	1007.48959937306	4
"11"	11	1	20	"white"	"black"	"cannon"	"HighSchool"	1	0	80	577.059599273441	5
"12"	12	1	25	"black"	"black"	"candle"	"BA"	2	1	68	704.849230077391	5
"13"	13	1	23	"asian"	"black"	"ship"	"MS"	3	1	44	746.828264060123	5
"14"	14	0	25	"black"	"blue"	"ship"	"PhD"	4	0	47	810.987377103892	4
"15"	15	1	28	"white"	"blue"	"cannon"	"PhD"	5	0	8	1012.67372163996	4
"16"	16	1	22	"black"	"black"	"ship"	"PhD"	1	1	65	646.730376388724	5
"17"	17	0	27	"white"	"blue"	"candle"	"BA"	2	1	69	748.408792701276	5
"18"	18	0	28	"asian"	"blue"	"candle"	"HighSchool"	3	1	54	768.508424279576	3
"19"	19	1	25	"other"	"black"	"candle"	"BA"	4	0	16	990.659037396974	5
"20"	20	1	24	"white"	"blue"	"candle"	"MS"	5	0	18	1047.26713179176	4
"21"	21	0	27	"other"	"blue"	"cannon"	"MS"	1	1	91	518.819546606484	6
"22"	22	0	22	"black"	"blue"	"accurate"	"HighSchool"	2	1	69	684.564259541567	4
"23"	23	0	24	"black"	"black"	"accurate"	"PhD"	3	1	47	687.464965996146	3
"24"	24	1	24	"black"	"black"	"candle"	"BA"	4	0	32	851.174655143138	3
"25"	25	1	25	"white"	"black"	"candle"	"BA"	5	0	8	978.843165924241	4
"26"	26	0	22	"white"	"blue"	"ship"	"PhD"	1	1	84	547.675341048111	4
"27"	27	1	25	"white"	"black"	"ship"	"BA"	2	0	63	743.708947086994	4
"28"	28	0	29	"white"	"black"	"candle"	"HighSchool"	3	1	36	855.587525173019	3
"29"	29	1	27	"asian"	"black"	"cannon"	"HighSchool"	4	0	30	928.928685417065	4
"30"	30	0	23	"white"	"blue"	"ship"	"PhD"	5	0	25	929.924175859225	2
"31"	31	1	27	"white"	"black"	"accurate"	"BA"	1	1	76	583.970589513984	5
"32"	32	1	22	"white"	"black"	"cannon"	"HighSchool"	2	1	54	737.593838349952	6
"33"	33	1	25	"black"	"black"	"candle"	"BA"	3	0	45	849.894204297432	5
"34"	34	0	25	"black"	"black"	"candle"	"PhD"	4	0	32	956.54951455165	3
"35"	35	0	26	"white"	"blue"	"accurate"	"PhD"	5	0	27	923.88557828696	3
"36"	36	0	25	"asian"	"blue"	"ship"	"MS"	1	1	80	596.307393259389	4
"37"	37	1	26	"hispanic"	"black"	"cannon"	"HighSchool"	2	1	48	730.220703728303	5
"38"	38	0	23	"black"	"blue"	"accurate"	"BA"	3	1	44	799.889398915904	3
"39"	39	1	25	"asian"	"blue"	"accurate"	"PhD"	4	0	42	810.255852623124	4
"40"	40	1	26	"black"	"blue"	"ship"	"BA"	5	0	21	943.944265131317	3
"41"	41	1	25	"white"	"blue"	"candle"	"MS"	1	1	82	649.404660106613	6
"42"	42	1	26	"white"	"blue"	"accurate"	"PhD"	2	1	58	670.115532159031	5
"43"	43	1	24	"other"	"black"	"ship"	"MS"	3	0	56	826.06557839854	5
"44"	44	0	26	"white"	"black"	"cannon"	"PhD"	4	1	29	948.383434264449	3
"45"	45	1	25	"asian"	"black"	"ship"	"MS"	5	0	7	991.573741869989	3
"46"	46	1	26	"other"	"black"	"cannon"	"BA"	1	1	66	784.136360225033	5
"47"	47	0	26	"white"	"black"	"candle"	"PhD"	2	0	69	719.564155323938	4
"48"	48	0	26	"white"	"blue"	"ship"	"HighSchool"	3	0	52	726.761400341835	3
"49"	49	1	23	"white"	"black"	"candle"	"BA"	4	0	26	887.520268198946	4
"50"	50	1	27	"hispanic"	"black"	"candle"	"HighSchool"	5	1	9	906.691447248813	4
"51"	51	1	26	"white"	"black"	"cannon"	"MS"	1	0	86	689.369599390198	6
"52"	52	1	25	"white"	"black"	"cannon"	"BA"	2	0	69	619.592260238139	5
"53"	53	1	27	"asian"	"black"	"ship"	NA	3	1	50	829.046080129127	3
"54"	54	1	30	"white"	"blue"	"ship"	"MS"	4	0	41	796.284332406847	6
"55"	55	0	25	"hispanic"	"black"	"candle"	"PhD"	5	0	8	995.310750731295	2
"56"	56	1	27	"white"	"blue"	"ship"	"MS"	1	1	74	581.36692420684	6
"57"	57	1	27	"white"	"blue"	"cannon"	"HighSchool"	2	1	72	675.67546488853	5
"58"	58	0	21	"hispanic"	"black"	"cannon"	"PhD"	3	0	41	823.07215687256	3
"59"	59	0	22	"white"	"black"	"cannon"	"HighSchool"	4	0	20	923.862633434932	3
"60"	60	0	25	"other"	"black"	"cannon"	"BA"	5	0	17	913.057719818497	NA
"61"	61	0	25	"other"	"blue"	"accurate"	"BA"	1	1	82	624.207644228006	4
"62"	62	0	24	"white"	"black"	"cannon"	"BA"	2	1	59	777.814485341873	4
"63"	63	1	26	"black"	"black"	"ship"	"HighSchool"	3	0	39	822.01916331758	4
"64"	64	1	25	"black"	"black"	"candle"	"MS"	4	1	30	830.084476378871	4
"65"	65	1	24	"white"	"black"	"ship"	"BA"	5	0	24	931.72306003655	3
"66"	66	1	23	"white"	"black"	"candle"	"BA"	1	1	78	714.933633881333	5
"67"	67	1	27	"asian"	"black"	"ship"	"BA"	2	1	67	704.631072611629	5
"68"	68	0	25	"hispanic"	"blue"	"cannon"	"PhD"	3	1	44	844.561550782186	3
"69"	69	1	27	"black"	"blue"	"candle"	"BA"	4	0	39	807.742797359262	4
"70"	70	0	22	"other"	"black"	"ship"	"HighSchool"	5	0	5	1039.2023880677	3
"71"	71	1	24	"black"	"black"	"accurate"	"MS"	1	1	76	626.639813443784	5
"72"	72	1	24	"other"	"blue"	"cannon"	"PhD"	2	1	73	665.390325769249	6
"73"	73	1	27	"white"	"blue"	"cannon"	"MS"	3	0	47	834.346311273116	4
"74"	74	1	22	"black"	"blue"	"cannon"	"BA"	4	0	41	853.123353125505	4
"75"	75	0	29	"black"	"black"	"cannon"	"PhD"	5	0	14	976.119877685542	3
"76"	76	0	24	"black"	"black"	"cannon"	"PhD"	1	1	81	633.482476780798	4
