"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	0	24	"black"	"blue"	"glasses"	"HighSchool"	1	0	81	NA	5
"2"	2	0	26	"white"	"red"	"accurate"	"MS"	2	0	75	677.121984977286	4
"3"	3	0	25	"asian"	"red"	"accurate"	"PhD"	3	0	67	702.779532365569	4
"4"	4	1	22	"asian"	"blue"	"glasses"	"MS"	4	0	20	955.126421053195	5
"5"	5	1	27	"black"	"blue"	"glasses"	"MS"	5	0	13	1066.89998838628	3
"6"	6	1	25	"white"	"red"	"glasses"	"HighSchool"	1	0	100	509.322976995829	6
"7"	7	0	25	"black"	"blue"	"candle"	"BA"	2	0	72	606.368342478301	4
"8"	8	1	26	"asian"	"blue"	"eyepatch"	"BA"	3	0	53	761.990616928838	5
"9"	9	1	22	"black"	"blue"	"candle"	"MS"	4	0	23	962.047457921366	3
"10"	10	0	28	"hispanic"	"red"	"eyepatch"	"BA"	5	0	27	977.39731943567	3
"11"	11	1	23	NA	"blue"	"eyepatch"	"HighSchool"	1	1	74	698.122813755371	5
"12"	12	1	24	"white"	"red"	"eyepatch"	"BA"	2	1	68	633.704425783432	4
"13"	13	0	25	"black"	"red"	"glasses"	"MS"	3	0	50	889.310415813622	3
"14"	14	1	27	"white"	"blue"	"eyepatch"	"MS"	4	0	23	1005.17549001194	5
"15"	15	1	22	"white"	"red"	"candle"	"BA"	5	0	15	991.50918340702	3
"16"	16	0	24	"asian"	"red"	"glasses"	"HighSchool"	1	0	89	629.09850932633	4
"17"	17	1	22	"black"	"blue"	"accurate"	"BA"	2	0	72	677.228174447595	5
"18"	18	0	25	"black"	"red"	"eyepatch"	"PhD"	3	0	63	665.167930138503	4
"19"	19	1	24	"white"	"blue"	"candle"	"HighSchool"	4	0	29	926.020515447068	5
"20"	20	0	24	"black"	"blue"	"accurate"	"BA"	5	1	16	1111.97555860973	2
"21"	21	1	23	"white"	"blue"	"accurate"	"MS"	1	1	79	644.953298547742	6
"22"	22	1	24	"other"	"red"	"eyepatch"	"PhD"	2	1	64	645.116989616652	5
"23"	23	0	24	"black"	"red"	"glasses"	"BA"	3	0	61	719.76840895841	4
"24"	24	0	30	"white"	"blue"	"accurate"	"PhD"	4	1	29	947.718777638304	2
"25"	25	0	25	"black"	"red"	"candle"	"BA"	5	0	19	1033.14431367134	2
"26"	26	0	25	"black"	"red"	"accurate"	"PhD"	1	1	85	613.614291071911	4
"27"	27	0	22	"white"	"blue"	"candle"	"PhD"	2	0	67	639.782550792774	4
"28"	28	1	20	"white"	"blue"	"accurate"	"BA"	3	0	39	817.96253418862	3
