"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	0	26	"white"	"black"	"glasses"	"MS"	1	1	79	645.686995788126	4
"2"	2	0	27	"white"	"black"	"paper"	"BA"	2	0	69	720.931396134474	5
"3"	3	0	28	"white"	"green"	"paper"	"PhD"	3	0	43	822.940051682151	3
"4"	4	1	27	"white"	"black"	"accurate"	"HighSchool"	4	0	28	817.884907182037	4
"5"	5	0	23	"asian"	"black"	"broom"	"PhD"	5	1	11	976.246027170278	2
"6"	6	1	26	"hispanic"	"green"	"glasses"	"HighSchool"	1	1	83	610.070857882248	5
"7"	7	0	26	"white"	"black"	"accurate"	"BA"	2	1	56	651.128884006982	4
"8"	8	0	25	"black"	"green"	"broom"	"MS"	3	0	53	772.414155202833	4
"9"	9	1	26	"other"	"green"	"glasses"	"MS"	4	0	38	808.387642294391	4
"10"	10	1	25	"hispanic"	"green"	"glasses"	"PhD"	5	0	12	1001.0267987259	3
"11"	11	1	26	"white"	"black"	"paper"	"HighSchool"	1	1	82	617.109235325421	6
"12"	12	0	29	"white"	"green"	"broom"	"BA"	2	1	80	660.523669078003	4
"13"	13	0	27	"asian"	"black"	"accurate"	"PhD"	3	0	53	742.014036115962	3
"14"	14	1	27	"asian"	"black"	"accurate"	"PhD"	4	0	28	978.570865615688	4
"15"	15	0	21	"asian"	"green"	"paper"	"MS"	5	0	28	1006.27365618239	2
"16"	16	0	28	"black"	"black"	"paper"	"MS"	1	1	76	662.049694412742	4
"17"	17	0	19	"hispanic"	"black"	"glasses"	"BA"	2	0	73	640.369826314544	3
"18"	18	0	24	"white"	"green"	"glasses"	"BA"	3	0	57	674.703807694186	3
"19"	19	0	28	"asian"	"black"	"glasses"	NA	4	0	25	906.339276525009	2
"20"	20	0	26	"asian"	"green"	"accurate"	"PhD"	5	1	15	895.598924517386	2
"21"	21	0	24	"hispanic"	"black"	"accurate"	"HighSchool"	1	1	63	622.871354500226	4
"22"	22	0	30	"black"	"black"	"glasses"	"MS"	2	1	57	773.651210058909	3
"23"	23	0	22	"white"	"green"	"broom"	"HighSchool"	3	1	62	791.496490658327	4
"24"	24	0	19	"other"	"black"	"broom"	"MS"	4	0	21	914.088786538206	3
"25"	25	1	25	"white"	"green"	"accurate"	"MS"	5	0	16	909.092243816861	3
"26"	26	1	28	"asian"	"green"	"paper"	"BA"	1	1	84	625.416791512269	6
"27"	27	1	24	"white"	"black"	"accurate"	"HighSchool"	2	1	61	703.447364264426	5
"28"	28	0	24	"hispanic"	"green"	"glasses"	"HighSchool"	3	0	53	802.728381668497	2
"29"	29	1	25	"white"	"green"	"accurate"	"HighSchool"	4	0	30	734.001330022785	4
"30"	30	1	24	"white"	"black"	"glasses"	"PhD"	5	0	11	970.768551585496	4
"31"	31	1	26	"asian"	"green"	"accurate"	"PhD"	1	0	88	629.610463522919	6
"32"	32	1	26	"black"	"black"	"glasses"	"HighSchool"	2	1	55	740.398699288394	5
"33"	33	0	26	"other"	"green"	"accurate"	"HighSchool"	3	1	42	741.645097699561	3
"34"	34	1	24	"hispanic"	"green"	"broom"	"PhD"	4	0	38	781.1281802191	4
"35"	35	0	27	"black"	"black"	"broom"	"HighSchool"	5	0	7	991.06675524943	2
"36"	36	0	26	"white"	"green"	"glasses"	"HighSchool"	1	1	84	641.816443486565	5
"37"	37	1	27	"hispanic"	"black"	"accurate"	"BA"	2	1	70	595.048658865468	5
"38"	38	1	25	"black"	"green"	"glasses"	"MS"	3	0	52	688.04134197459	6
"39"	39	1	25	"white"	"green"	"broom"	"MS"	4	1	41	855.305256507509	4
"40"	40	0	26	"other"	"green"	"paper"	"PhD"	5	1	14	857.289015173162	2
"41"	41	1	27	"white"	"black"	"accurate"	"PhD"	1	1	76	580.533523878169	5
"42"	42	1	27	"white"	"green"	"accurate"	"HighSchool"	2	1	61	708.492746823792	5
"43"	43	1	26	"black"	"black"	"glasses"	"PhD"	3	0	38	849.871693544866	4
"44"	44	1	27	"white"	"green"	"paper"	"MS"	4	0	32	860.609627465194	4
"45"	45	0	26	"black"	"green"	"paper"	"BA"	5	0	23	832.566964695689	3
"46"	46	0	19	"white"	"green"	"paper"	"HighSchool"	1	1	81	562.317301736214	5
"47"	47	1	26	"black"	"green"	"accurate"	"BA"	2	0	54	715.053375949581	5
"48"	48	1	24	"white"	"black"	"glasses"	"HighSchool"	3	1	42	862.293408608482	4
"49"	49	1	28	"white"	"green"	"accurate"	"BA"	4	0	30	871.731361642736	4
"50"	50	0	24	"white"	"green"	"broom"	"MS"	5	0	11	979.774530621358	2
"51"	51	0	25	"white"	"green"	"broom"	"MS"	1	0	81	685.943992070646	4
"52"	52	0	21	"white"	"black"	"paper"	"HighSchool"	2	1	58	678.156595218404	3
"53"	53	1	26	"white"	"green"	"broom"	"MS"	3	0	53	754.020171158422	5
"54"	54	1	27	"other"	"green"	"broom"	"BA"	4	0	38	847.579297708273	5
"55"	55	1	23	"black"	"black"	"paper"	"BA"	5	1	9	1043.18520982452	3
"56"	56	1	26	"other"	"black"	"accurate"	"PhD"	1	0	80	478.641702703533	6
"57"	57	0	26	"other"	"green"	"glasses"	"HighSchool"	2	1	66	769.393521680948	3
"58"	58	0	22	"white"	"black"	"broom"	"BA"	3	0	47	773.667244830614	4
"59"	59	1	23	"white"	"black"	"broom"	"BA"	4	0	27	825.07013157758	5
"60"	60	0	23	"white"	"green"	"glasses"	"BA"	5	0	24	820.846972687581	4
"61"	61	0	29	"white"	"green"	"glasses"	"HighSchool"	1	1	91	516.928062708243	4
"62"	62	0	24	"white"	"black"	"accurate"	"HighSchool"	2	1	66	652.729645577059	3
"63"	63	1	25	"white"	"green"	"paper"	"BA"	3	1	47	736.125260173511	7
"64"	64	1	27	"asian"	"green"	"broom"	"PhD"	4	0	38	799.369064041802	4
"65"	65	0	24	"asian"	"green"	"accurate"	NA	5	0	15	1022.84880934891	2
"66"	66	1	27	"black"	"green"	"glasses"	"PhD"	1	1	87	574.936815927342	6
"67"	67	0	27	"white"	"black"	"paper"	"HighSchool"	2	1	60	771.852390704953	4
"68"	68	0	26	"other"	"green"	"broom"	"MS"	3	0	47	908.304684599614	3
"69"	69	1	26	"black"	"green"	"paper"	"BA"	4	0	25	924.908286306754	4
"70"	70	1	23	"black"	"black"	"accurate"	"PhD"	5	0	12	989.232199647122	4
"71"	71	1	26	"white"	"green"	"glasses"	NA	1	1	95	476.821481803052	6
"72"	72	1	26	"white"	"green"	"broom"	"BA"	2	0	76	608.02959873207	7
"73"	73	1	26	"white"	"green"	"glasses"	"HighSchool"	3	1	49	684.410548565161	4
"74"	74	1	27	"asian"	"green"	"broom"	"MS"	4	1	34	810.874795219087	5
"75"	75	1	24	"other"	"black"	"accurate"	"MS"	5	1	14	1029.17127502836	5
"76"	76	1	25	"white"	"green"	"accurate"	"PhD"	1	1	74	691.818631038854	6
"77"	77	0	25	"hispanic"	"green"	"glasses"	"HighSchool"	2	1	74	588.204192292737	4
"78"	78	0	27	"other"	"green"	"glasses"	"MS"	3	1	61	659.73991757034	4
"79"	79	0	24	"asian"	"black"	"glasses"	"HighSchool"	4	0	32	920.192456148213	3
"80"	80	1	27	"white"	"black"	"broom"	"BA"	5	0	0	969.63093476016	3
"81"	81	0	23	"white"	"green"	"broom"	"BA"	1	1	78	642.315356033825	5
"82"	82	0	27	"black"	"green"	"accurate"	"MS"	2	1	66	637.951656988345	4
"83"	83	0	25	"white"	"green"	"broom"	"PhD"	3	0	63	673.714627237847	4
"84"	84	1	27	"white"	"green"	"paper"	"BA"	4	0	39	837.443944611842	6
"85"	85	1	26	"white"	"green"	"paper"	"MS"	5	0	26	984.98005730485	4
"86"	86	0	23	"white"	"green"	"accurate"	"HighSchool"	1	1	97	463.967878634398	5
"87"	87	1	28	"black"	"green"	"glasses"	"BA"	2	1	66	630.928893354384	6
"88"	88	0	26	"white"	"black"	"accurate"	"BA"	3	1	59	NA	4
"89"	89	1	25	"asian"	"black"	"paper"	"BA"	4	1	28	931.902111603818	4
"90"	90	0	25	"white"	"green"	"broom"	"HighSchool"	5	0	20	989.447980725192	2
"91"	91	0	21	"asian"	"green"	"accurate"	"BA"	1	1	85	483.592209375807	4
"92"	92	1	27	"white"	"green"	"broom"	"BA"	2	1	77	672.881609402427	6
"93"	93	1	26	"white"	"green"	"accurate"	"MS"	3	NA	49	699.471644721392	4
"94"	94	1	26	"black"	"black"	"broom"	"PhD"	4	0	38	802.604373677994	4
"95"	95	1	26	"other"	"green"	"glasses"	"MS"	5	0	16	953.830176949375	4
"96"	96	0	24	"hispanic"	"black"	"glasses"	"MS"	1	1	89	630.567876373442	5
"97"	97	0	27	"white"	"green"	"glasses"	"HighSchool"	2	1	74	666.856912893163	4
"98"	98	0	29	"white"	"black"	"glasses"	"MS"	3	0	41	847.951430231647	3
"99"	99	0	26	"white"	"black"	"glasses"	"HighSchool"	4	0	33	888.494824523459	3
"100"	100	0	26	"white"	"black"	"broom"	"HighSchool"	5	0	23	896.480226186072	2
"101"	101	1	28	"hispanic"	"green"	"broom"	"PhD"	1	1	82	623.345826970984	6
"102"	102	0	28	"white"	"green"	"paper"	"MS"	2	0	73	641.656507574216	4
"103"	103	1	27	"hispanic"	"green"	"glasses"	"BA"	3	0	54	757.640691031633	5
"104"	104	0	26	"white"	"black"	"paper"	"MS"	4	0	31	830.747603319165	3
"105"	105	1	22	"black"	"black"	"paper"	"HighSchool"	5	0	4	993.668865328341	4
"106"	106	1	23	"white"	"black"	"accurate"	"BA"	1	0	84	696.457725226255	6
"107"	107	1	22	"white"	"black"	"accurate"	"MS"	2	0	64	797.147088335347	5
"108"	108	1	25	"white"	"green"	"paper"	"PhD"	3	0	59	762.139947902813	5
"109"	109	0	22	"black"	"black"	"glasses"	"HighSchool"	4	0	35	830.99467642022	2
"110"	110	1	26	"hispanic"	"green"	"glasses"	"BA"	5	0	36	882.808299783176	4
"111"	111	0	23	"white"	"green"	"paper"	"HighSchool"	1	1	85	549.626267679022	4
"112"	112	1	25	"white"	"black"	"broom"	"HighSchool"	2	1	59	738.072378375134	5
"113"	113	0	25	"white"	"green"	"paper"	"HighSchool"	3	1	58	743.993878011515	4
"114"	114	1	27	"white"	"green"	"accurate"	"HighSchool"	4	0	42	819.247541668434	4
"115"	115	1	25	"black"	"green"	"broom"	"BA"	5	0	28	978.781804458951	4
"116"	116	1	24	"white"	"green"	"paper"	"MS"	1	1	78	558.387866987671	5
"117"	117	1	24	"white"	"green"	"accurate"	"MS"	2	0	70	718.782664456638	6
"118"	118	0	25	"black"	"black"	"glasses"	"HighSchool"	3	0	39	822.952164249156	2
"119"	119	0	23	"black"	"black"	"broom"	"BA"	4	0	16	866.292211342655	2
"120"	120	1	28	NA	"black"	"glasses"	"MS"	5	0	3	1104.1500964163	3
"121"	121	0	23	"other"	"green"	"broom"	"MS"	1	1	82	583.787295689292	6
"122"	122	1	25	"black"	"black"	"broom"	"HighSchool"	2	1	61	715.190636895907	4
"123"	123	0	20	"other"	"black"	"accurate"	"HighSchool"	3	1	38	828.416877469295	2
"124"	124	1	24	"white"	"black"	"glasses"	"MS"	4	0	31	865.95603697233	5
"125"	125	0	26	"asian"	"green"	"accurate"	"BA"	5	0	27	990.350450950965	4
"126"	126	1	27	"white"	"black"	"glasses"	"BA"	1	1	62	705.834243140138	5
"127"	127	0	25	"asian"	"green"	"glasses"	"HighSchool"	2	0	76	676.035299327777	5
"128"	128	1	25	"black"	"green"	"glasses"	"BA"	3	1	46	930.65864921163	4
"129"	129	0	24	"white"	"black"	"glasses"	"MS"	4	0	33	862.353689615506	3
"130"	130	0	26	"white"	"black"	"broom"	"PhD"	5	0	23	862.660514095245	4
"131"	131	1	26	"black"	"green"	"paper"	"BA"	1	1	84	653.32500664003	6
"132"	132	1	26	"other"	"green"	"paper"	"HighSchool"	2	0	71	730.020398591839	6
"133"	133	0	23	"other"	"green"	"paper"	"HighSchool"	3	0	55	666.929774669493	3
"134"	134	1	24	"asian"	"green"	"broom"	"PhD"	4	0	37	947.114319415483	4
"135"	135	0	21	"black"	"black"	"broom"	"BA"	5	0	18	940.274909000084	3
"136"	136	1	27	"white"	"black"	"broom"	"PhD"	1	1	81	580.247195076262	6
"137"	137	1	21	"white"	"black"	"accurate"	"BA"	2	0	57	849.014496510429	4
"138"	138	0	22	"white"	"black"	"accurate"	"HighSchool"	3	0	38	813.292226342531	4
"139"	139	1	25	"black"	"black"	"paper"	"MS"	4	0	34	869.856882183804	5
"140"	140	0	25	"white"	"black"	"broom"	"BA"	5	0	12	988.436450326912	2
"141"	141	1	25	"black"	"black"	"paper"	"PhD"	1	1	78	591.242525586684	7
"142"	142	0	25	"white"	"black"	"glasses"	"BA"	2	1	56	658.193003705315	4
"143"	143	1	23	"other"	"green"	"paper"	"BA"	3	NA	48	770.24079809753	4
"144"	144	1	25	"asian"	"green"	"paper"	"BA"	4	1	57	765.901073570669	5
"145"	145	0	25	"white"	"green"	"paper"	"BA"	5	0	28	828.244157600941	4
"146"	146	0	25	"asian"	"black"	"accurate"	"HighSchool"	1	1	70	667.919147138111	4
"147"	147	0	27	"other"	"black"	"accurate"	"PhD"	2	0	61	771.878845672784	4
"148"	148	1	27	"white"	"green"	"glasses"	"PhD"	3	0	60	754.4070818677	5
"149"	149	1	25	"white"	"black"	"broom"	"BA"	4	1	26	803.29909488508	4
"150"	150	1	22	"black"	"black"	"broom"	"BA"	5	0	20	977.20179529738	4
"151"	151	0	25	"hispanic"	"green"	"paper"	"MS"	1	1	82	539.447263304642	4
"152"	152	0	24	"white"	"black"	"broom"	"MS"	2	1	56	809.610981900036	4
"153"	153	1	27	"white"	"black"	"broom"	"HighSchool"	3	1	34	934.374401448832	4
"154"	154	1	26	"asian"	"black"	"paper"	"BA"	4	0	47	773.406341595153	6
"155"	155	0	25	"white"	"black"	"accurate"	"BA"	5	0	8	986.892800940899	2
"156"	156	0	26	"black"	"black"	"accurate"	"BA"	1	0	91	568.512176156823	5
"157"	157	0	27	"other"	"black"	"broom"	"MS"	2	1	68	738.580617694041	3
"158"	158	0	27	"hispanic"	"green"	"broom"	"HighSchool"	3	1	51	768.351230605765	3
"159"	159	0	24	"black"	"black"	"accurate"	"BA"	4	1	36	829.463366581081	4
"160"	160	1	28	"hispanic"	"green"	"glasses"	"HighSchool"	5	0	11	1055.27356136441	4
"161"	161	1	22	"asian"	"black"	"accurate"	"HighSchool"	1	0	74	682.845266525667	5
"162"	162	0	27	"black"	"green"	"glasses"	"BA"	2	1	78	605.115141105482	4
"163"	163	0	28	"asian"	"black"	"broom"	"BA"	3	0	47	836.177107877283	4
"164"	164	1	23	"other"	"green"	"paper"	"PhD"	4	0	45	827.940893327682	5
"165"	165	0	23	"other"	"black"	"glasses"	"MS"	5	0	3	1135.2382983072	2
"166"	166	0	23	"white"	"black"	"glasses"	"HighSchool"	1	1	88	498.037644882105	4
"167"	167	0	26	"white"	"green"	"glasses"	"BA"	2	1	66	707.147436581838	4
"168"	168	1	26	"white"	"black"	"accurate"	"BA"	3	0	45	832.049920169029	NA
"169"	169	0	25	"black"	"black"	"broom"	"MS"	4	0	32	938.760077203816	3
"170"	170	0	22	"other"	"black"	"accurate"	"PhD"	5	0	27	879.880513984975	2
"171"	171	1	27	"white"	"black"	"paper"	"MS"	1	1	79	609.122148354602	6
"172"	172	1	25	"white"	"black"	"broom"	"PhD"	2	1	66	717.700935562552	6
"173"	173	1	27	"other"	"green"	"paper"	"MS"	3	0	47	895.022134691189	6
"174"	174	1	26	"white"	"black"	"glasses"	"BA"	4	1	27	864.700484761198	5
"175"	175	1	24	"black"	"black"	"paper"	"BA"	5	0	27	887.472174824136	5
"176"	176	0	29	"white"	"green"	"paper"	"MS"	1	1	100	476.739226547645	6
"177"	177	0	29	"white"	"green"	"broom"	"HighSchool"	2	1	66	671.024925489148	3
"178"	178	0	25	"white"	"black"	"paper"	"MS"	3	1	57	812.922758691601	3
"179"	179	1	25	"white"	"green"	"paper"	"MS"	4	0	35	878.746262739965	4
"180"	180	1	26	"white"	"green"	"glasses"	"MS"	5	0	19	849.623843636351	4
"181"	181	0	26	"white"	"green"	"broom"	"PhD"	1	1	86	560.723051624056	5
"182"	182	0	27	"white"	"black"	"glasses"	"HighSchool"	2	1	64	675.405199497763	4
"183"	183	0	25	"white"	"black"	"accurate"	"PhD"	3	0	36	774.144131939483	4
"184"	184	0	23	"black"	"black"	"paper"	"MS"	4	0	28	923.03044864853	3
"185"	185	1	26	"asian"	"green"	"glasses"	"MS"	5	0	33	966.465483138193	4
"186"	186	0	26	"hispanic"	"green"	"broom"	"HighSchool"	1	1	74	457.23428172349	4
"187"	187	1	26	"white"	"green"	"paper"	"PhD"	2	0	69	723.243025724396	6
"188"	188	1	24	"white"	"black"	"paper"	"BA"	3	0	48	886.418022556299	6
"189"	189	1	24	"white"	"green"	"glasses"	"MS"	4	0	36	838.649678956734	4
"190"	190	0	26	"white"	"black"	"accurate"	"BA"	5	0	6	979.01670627031	2
"191"	191	0	27	"white"	"green"	"accurate"	"BA"	1	1	91	543.741578259649	4
"192"	192	1	25	"white"	"green"	"glasses"	"PhD"	2	1	74	620.077452234168	6
"193"	193	0	23	"white"	"black"	"paper"	"BA"	3	1	35	790.529073079312	3
"194"	194	0	27	"white"	"black"	"paper"	"HighSchool"	4	0	24	908.682747040572	3
"195"	195	1	26	"white"	"black"	"broom"	"PhD"	5	0	20	881.753377919596	4
"196"	196	0	24	"white"	"black"	"glasses"	"MS"	1	1	72	623.614749818188	4
"197"	197	0	21	"white"	"green"	"accurate"	"BA"	2	1	62	699.430519821589	5
"198"	198	1	24	"black"	"green"	"accurate"	"BA"	3	0	56	814.224194744137	5
"199"	199	1	27	"white"	"black"	"glasses"	"BA"	4	0	28	NA	4
"200"	200	0	28	"white"	"green"	"broom"	"MS"	5	0	32	837.111393469374	4
"201"	201	1	23	"white"	"black"	"paper"	"HighSchool"	1	1	74	672.609773885168	5
"202"	202	1	27	"black"	"green"	"accurate"	"PhD"	2	0	68	643.187628683035	6
"203"	203	0	23	"white"	"green"	"accurate"	"HighSchool"	3	1	47	744.243478630921	4
"204"	204	0	26	"hispanic"	"green"	"broom"	"BA"	4	0	28	998.817165544295	3
"205"	205	1	25	"white"	"black"	"broom"	"HighSchool"	5	0	10	1093.65330290954	4
"206"	206	1	22	"white"	"green"	"glasses"	"HighSchool"	1	0	74	583.67824200209	6
"207"	207	1	24	"black"	"black"	"glasses"	"MS"	2	0	59	678.912099785997	4
"208"	208	1	25	"white"	"black"	"paper"	"HighSchool"	3	1	38	878.930816951668	5
"209"	209	1	23	"white"	"green"	"accurate"	"HighSchool"	4	0	39	780.355793984834	6
"210"	210	1	24	"white"	"black"	"paper"	"HighSchool"	5	0	8	1066.06996109703	5
"211"	211	0	24	"white"	"black"	"accurate"	"BA"	1	1	80	718.634524219308	4
"212"	212	0	25	"white"	"black"	"accurate"	"MS"	2	1	64	697.540656178869	4
"213"	213	1	26	"white"	"black"	"broom"	"BA"	3	1	25	821.898247581532	4
"214"	214	0	28	NA	"black"	"paper"	"BA"	4	0	26	1011.34273256622	3
