"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	1	23	"white"	"orange"	"broom"	"HighSchool"	1	1	85	729.505055956666	6
"2"	2	0	25	"white"	"orange"	"broom"	"PhD"	2	0	86	579.420406111505	4
"3"	3	0	23	"white"	"blue"	"broom"	"PhD"	3	1	38	928.319179350493	3
"4"	4	0	24	"white"	"orange"	"eyepatch"	"MS"	4	0	40	839.967024722183	3
"5"	5	0	24	"white"	"blue"	"broom"	"PhD"	5	0	15	968.298296043313	2
"6"	6	0	21	"other"	"blue"	"broom"	"MS"	1	0	80	638.75105536364	5
"7"	7	1	28	"black"	"blue"	"accurate"	"MS"	2	1	68	655.452695360766	5
"8"	8	0	26	"white"	"orange"	"accurate"	"MS"	3	0	51	713.328361218991	3
"9"	9	1	25	"white"	"blue"	"eyepatch"	"HighSchool"	4	0	41	846.63908872286	4
"10"	10	0	23	"white"	"blue"	"accurate"	"HighSchool"	5	0	11	882.273165393672	2
"11"	11	0	23	"black"	"orange"	"broom"	"PhD"	1	0	77	608.073397647465	4
"12"	12	0	24	"black"	"orange"	"accurate"	"BA"	2	1	73	619.186635898265	4
"13"	13	0	24	"white"	"blue"	"accurate"	"MS"	3	1	56	820.570685217071	4
"14"	14	1	28	"black"	"orange"	"broom"	"BA"	4	1	32	939.606946516896	4
"15"	15	0	26	"white"	"orange"	"accurate"	"PhD"	5	0	34	829.68400568264	2
"16"	16	1	26	"white"	"blue"	"broom"	"BA"	1	1	85	586.799078027954	6
"17"	17	0	26	"black"	"orange"	"eyepatch"	"MS"	2	1	70	627.534687397642	3
"18"	18	1	25	"other"	"blue"	"accurate"	"MS"	3	NA	51	707.734931439659	5
"19"	19	1	21	"asian"	"blue"	"glasses"	"PhD"	4	0	25	820.399852399282	4
"20"	20	0	25	"hispanic"	"blue"	"accurate"	"PhD"	5	0	20	958.901243687477	2
"21"	21	1	24	"white"	"orange"	"eyepatch"	"BA"	1	1	88	593.080356859135	5
"22"	22	0	25	"asian"	"orange"	"broom"	"HighSchool"	2	1	67	716.587273250316	4
"23"	23	0	25	"other"	"blue"	"glasses"	"MS"	3	1	46	763.110305382774	3
"24"	24	0	25	"other"	"orange"	"glasses"	"PhD"	4	0	28	894.644943230071	2
"25"	25	1	24	"black"	"orange"	"accurate"	"HighSchool"	5	0	20	906.135517090833	3
"26"	26	0	25	"white"	"orange"	"broom"	"HighSchool"	1	1	85	659.183965703199	3
"27"	27	1	26	"white"	"orange"	"eyepatch"	"BA"	2	0	69	550.810789372298	5
"28"	28	1	27	"hispanic"	"orange"	"broom"	"MS"	3	0	60	707.796586157531	5
"29"	29	1	26	"white"	"orange"	"broom"	"MS"	4	1	35	841.360596156392	5
"30"	30	1	22	"asian"	"blue"	"accurate"	"MS"	5	0	23	886.069298101846	5
"31"	31	0	23	"hispanic"	"orange"	"eyepatch"	NA	1	1	88	503.831136426291	5
"32"	32	1	21	"white"	"blue"	"broom"	"PhD"	2	1	52	773.781692990508	3
"33"	33	1	28	"asian"	"orange"	"glasses"	"MS"	3	1	52	834.51146722631	5
"34"	34	1	23	"other"	"orange"	"broom"	"BA"	4	0	28	902.226785102331	3
"35"	35	0	26	"white"	"orange"	"broom"	"BA"	5	0	26	908.338072978257	3
"36"	36	0	23	"black"	"blue"	"glasses"	"BA"	1	1	77	550.214689836741	3
"37"	37	1	25	"white"	"blue"	"accurate"	"MS"	2	1	62	730.455631867919	5
"38"	38	1	24	"black"	"blue"	"eyepatch"	"MS"	3	1	55	808.180835562193	5
"39"	39	1	27	"hispanic"	"blue"	"broom"	"PhD"	4	0	27	917.185631040636	4
"40"	40	1	25	"white"	"blue"	"glasses"	"BA"	5	0	12	1068.99808794724	4
"41"	41	1	26	"white"	"orange"	"eyepatch"	"HighSchool"	1	1	90	492.998884687027	6
"42"	42	0	26	"hispanic"	"blue"	"broom"	"BA"	2	1	78	587.969376621771	4
"43"	43	0	24	"black"	NA	"glasses"	"BA"	3	0	56	692.858488936132	2
"44"	44	1	25	"white"	"orange"	"eyepatch"	"PhD"	4	0	41	719.778759209873	4
"45"	45	1	26	"white"	"orange"	"eyepatch"	"MS"	5	0	15	986.216144077216	4
"46"	46	1	24	"hispanic"	"orange"	"eyepatch"	"MS"	1	1	81	570.924016590634	5
"47"	47	0	25	"white"	"orange"	"broom"	"HighSchool"	2	1	71	699.881831814148	3
"48"	48	0	23	"white"	"orange"	"broom"	"BA"	3	0	57	775.905592876395	2
"49"	49	1	25	"white"	"blue"	"eyepatch"	"MS"	4	0	31	902.90724218862	4
"50"	50	0	26	"black"	"blue"	"glasses"	"HighSchool"	5	0	9	1001.84781932332	2
"51"	51	0	25	"hispanic"	"orange"	"eyepatch"	"MS"	1	1	83	573.061397639333	3
"52"	52	0	23	"black"	"blue"	"accurate"	"HighSchool"	2	0	72	725.693934201267	2
"53"	53	0	23	"white"	"orange"	"accurate"	"MS"	3	0	57	721.80900205669	3
"54"	54	1	23	"white"	"blue"	"broom"	"HighSchool"	4	0	35	850.14662850403	4
"55"	55	0	27	"hispanic"	"orange"	"eyepatch"	"BA"	5	0	26	940.469784111909	3
"56"	56	0	21	"white"	"orange"	"accurate"	"HighSchool"	1	0	82	638.479512473178	4
"57"	57	0	27	"white"	"orange"	"eyepatch"	"BA"	2	1	63	640.040222748461	4
"58"	58	0	23	"white"	"orange"	"broom"	"MS"	3	0	51	736.527691080208	2
"59"	59	0	20	"black"	"orange"	"glasses"	"BA"	4	0	44	842.711459948204	2
"60"	60	1	24	"black"	"blue"	"glasses"	"BA"	5	1	11	1000.82599485793	4
"61"	61	1	25	"white"	"blue"	"accurate"	"MS"	1	1	86	516.842402872261	6
"62"	62	0	25	"white"	"blue"	"broom"	"PhD"	2	0	68	711.460604370172	3
"63"	63	0	24	"black"	"blue"	"glasses"	"PhD"	3	1	46	888.260581648217	2
"64"	64	1	24	"white"	"blue"	"eyepatch"	"MS"	4	0	35	881.919991448412	4
"65"	65	0	23	"white"	"orange"	"broom"	"PhD"	5	0	22	878.716793386021	2
"66"	66	0	24	"other"	"blue"	"accurate"	"BA"	1	0	81	652.990256810404	4
"67"	67	1	21	"white"	"blue"	"accurate"	"MS"	2	0	57	665.239712790269	4
"68"	68	0	22	"white"	"orange"	"eyepatch"	"HighSchool"	3	0	54	810.580819818351	2
"69"	69	1	23	"white"	"blue"	"eyepatch"	"BA"	4	0	41	912.093963623342	3
"70"	70	0	22	"white"	"orange"	"broom"	"HighSchool"	5	0	12	1091.62211879985	2
"71"	71	1	28	"white"	NA	"accurate"	"MS"	1	1	78	612.149986103645	6
"72"	72	0	26	"white"	"orange"	"eyepatch"	"HighSchool"	2	1	75	594.177043840866	4
"73"	73	0	26	"black"	"orange"	"broom"	"HighSchool"	3	1	60	678.982365402486	4
"74"	74	0	25	"white"	"orange"	"broom"	"PhD"	4	0	41	797.893586817224	2
"75"	75	0	23	"white"	"blue"	"glasses"	"HighSchool"	5	0	16	902.101930478445	2
"76"	76	1	25	"black"	"orange"	"broom"	"HighSchool"	1	1	97	566.216553008074	5
"77"	77	1	26	"white"	"orange"	"broom"	"PhD"	2	1	74	629.194748218121	4
"78"	78	1	26	"black"	"orange"	"accurate"	"PhD"	3	1	60	706.478632805707	5
"79"	79	1	22	"hispanic"	"orange"	"broom"	"BA"	4	0	28	827.368263971055	3
"80"	80	1	25	"black"	"blue"	"eyepatch"	"MS"	5	0	15	962.77196043979	4
"81"	81	1	25	"white"	"orange"	"eyepatch"	"BA"	1	1	76	536.100364584166	6
"82"	82	1	25	"white"	"orange"	"eyepatch"	"BA"	2	0	60	754.816268235165	6
"83"	83	1	26	"black"	"blue"	"accurate"	"HighSchool"	3	0	54	789.417884062017	5
"84"	84	1	23	"white"	"orange"	"accurate"	"MS"	4	0	43	780.110210729181	5
"85"	85	0	28	"other"	"orange"	"broom"	"BA"	5	0	19	864.462850237402	2
"86"	86	1	25	"white"	"blue"	"glasses"	"MS"	1	1	69	683.000392747868	6
"87"	87	0	24	"white"	"blue"	"eyepatch"	"BA"	2	1	68	616.991776834025	2
"88"	88	1	23	"asian"	"orange"	"broom"	"HighSchool"	3	0	45	808.759959958906	4
"89"	89	1	26	"hispanic"	"orange"	"accurate"	"MS"	4	0	40	802.236522534782	3
"90"	90	1	23	"asian"	"blue"	"glasses"	"HighSchool"	5	0	10	1076.82298146955	3
"91"	91	0	26	"white"	"blue"	"eyepatch"	"BA"	1	1	78	608.267963120401	4
"92"	92	1	24	"white"	"blue"	"glasses"	"MS"	2	1	64	697.861823961572	4
"93"	93	0	22	"black"	"blue"	"accurate"	"MS"	3	1	40	896.653017256948	2
"94"	94	1	25	"white"	"orange"	"accurate"	"BA"	4	0	38	844.059922777525	3
"95"	95	0	23	"black"	"orange"	"broom"	"MS"	5	0	22	883.367374931116	3
"96"	96	1	25	"other"	"orange"	"broom"	"BA"	1	1	76	585.60557293838	4
"97"	97	0	26	"black"	"orange"	"broom"	"BA"	2	1	65	638.868332602228	4
