"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	0	28	"hispanic"	"white"	"paper"	"PhD"	1	1	95	550.1542254634	5
"2"	2	1	24	"asian"	"brown"	"accurate"	"HighSchool"	2	1	62	763.049103788237	6
"3"	3	0	24	"white"	"brown"	"eyepatch"	"HighSchool"	3	1	52	794.56582916165	3
"4"	4	1	27	"hispanic"	"white"	"accurate"	"BA"	4	1	42	589.501824745046	5
"5"	5	0	25	"black"	"brown"	"candle"	"HighSchool"	5	0	8	940.224976375974	2
"6"	6	1	24	"other"	"white"	"eyepatch"	"BA"	1	1	74	545.295559729739	6
"7"	7	1	23	"white"	"white"	"accurate"	"PhD"	2	1	60	759.769698468725	6
"8"	8	1	26	"white"	"brown"	"paper"	"PhD"	3	0	46	788.081095285006	5
"9"	9	0	24	"black"	"brown"	"eyepatch"	"BA"	4	1	30	932.379242091798	2
"10"	10	0	27	"white"	"white"	"accurate"	"HighSchool"	5	0	19	932.460538940902	3
"11"	11	0	26	"asian"	"brown"	"eyepatch"	"BA"	1	1	72	732.627854376053	4
"12"	12	0	27	"white"	"white"	"eyepatch"	"HighSchool"	2	1	66	696.389515306055	3
"13"	13	1	25	"hispanic"	"white"	"candle"	"BA"	3	NA	64	787.569685943977	5
"14"	14	1	27	"white"	"brown"	"candle"	"BA"	4	1	32	845.662553140762	5
"15"	15	0	22	"white"	"brown"	"paper"	"HighSchool"	5	0	21	974.388278817553	2
"16"	16	1	24	"black"	"white"	"paper"	"BA"	1	1	93	550.120940688215	6
"17"	17	0	28	"white"	"white"	"candle"	"MS"	2	1	68	593.373201422283	4
"18"	18	0	23	"black"	"white"	"eyepatch"	"PhD"	3	1	NA	723.741633265567	3
"19"	19	0	27	"white"	"brown"	"eyepatch"	"PhD"	4	0	30	894.745076291975	3
"20"	20	1	23	"white"	"brown"	"eyepatch"	"BA"	5	0	18	1010.15368716826	4
"21"	21	0	26	"white"	"white"	"accurate"	"HighSchool"	1	1	89	646.846157334635	5
"22"	22	0	25	"asian"	"white"	"candle"	"HighSchool"	2	1	74	683.289633582236	5
"23"	23	0	26	"white"	"white"	"candle"	"BA"	3	0	52	791.377194946603	3
"24"	24	1	26	"other"	"brown"	"accurate"	"MS"	4	1	41	788.238388788237	5
"25"	25	1	21	"white"	"brown"	"eyepatch"	"HighSchool"	5	0	9	1133.05319753854	4
"26"	26	0	24	"hispanic"	"white"	"candle"	"PhD"	1	1	79	687.11625902766	6
"27"	27	1	26	"white"	"brown"	"candle"	"MS"	2	1	69	653.81470676312	6
"28"	28	1	27	"white"	"white"	"eyepatch"	"MS"	3	NA	40	784.151161536275	5
"29"	29	0	25	"black"	"brown"	"accurate"	"PhD"	4	0	32	824.677216010787	3
"30"	30	1	28	"white"	"white"	"eyepatch"	"MS"	5	1	11	952.595214637732	5
"31"	31	0	25	"other"	"brown"	"paper"	"MS"	1	1	77	676.652816258727	5
"32"	32	0	22	"black"	"white"	"candle"	"HighSchool"	2	1	75	621.040329919121	5
"33"	33	0	25	"white"	"white"	"paper"	"BA"	3	0	53	840.947608423082	4
"34"	34	0	24	"asian"	"brown"	"accurate"	"MS"	4	0	19	935.890500438722	3
"35"	35	1	23	"white"	"white"	"eyepatch"	"BA"	5	0	17	1028.33469820071	3
"36"	36	1	27	"black"	"white"	"eyepatch"	"BA"	1	0	90	586.292564561758	6
"37"	37	1	26	"white"	"brown"	"accurate"	"HighSchool"	2	0	68	768.558942317933	6
"38"	38	0	21	"white"	"white"	"accurate"	"MS"	3	0	52	777.939912956091	3
"39"	39	1	23	"white"	"white"	"accurate"	"HighSchool"	4	0	29	932.934570902234	4
"40"	40	1	22	"white"	"brown"	"accurate"	"HighSchool"	5	0	0	1029.14763344523	4
"41"	41	0	25	"white"	"white"	"paper"	"HighSchool"	1	1	85	555.816462477104	4
"42"	42	0	25	"white"	"brown"	"eyepatch"	"BA"	2	0	53	640.062520001728	3
"43"	43	1	29	"asian"	"white"	"eyepatch"	"PhD"	3	1	53	824.535191598628	6
"44"	44	0	25	"white"	"brown"	"candle"	"HighSchool"	4	0	23	964.605911618627	4
"45"	45	0	26	"asian"	"white"	"eyepatch"	"PhD"	5	0	25	1050.72146790578	3
"46"	46	0	21	"hispanic"	"brown"	"paper"	"PhD"	1	1	85	638.889364162796	4
"47"	47	1	24	"black"	"brown"	"accurate"	"HighSchool"	2	1	56	784.474715049718	4
"48"	48	1	26	"black"	"white"	"eyepatch"	"PhD"	3	0	52	737.972567817589	6
"49"	49	1	25	"black"	"brown"	"paper"	"BA"	4	0	29	840.881513824888	4
"50"	50	1	27	"white"	"white"	"eyepatch"	"PhD"	5	0	11	1048.6975386476	3
"51"	51	1	25	"white"	"white"	"candle"	"MS"	1	1	81	619.440468867973	7
"52"	52	1	29	"hispanic"	"brown"	"accurate"	"HighSchool"	2	1	55	797.549192092004	4
"53"	53	0	27	"white"	"brown"	"eyepatch"	"BA"	3	1	43	843.398638531869	3
"54"	54	0	29	"white"	"brown"	"paper"	"MS"	4	0	19	927.873797824616	3
"55"	55	1	25	"white"	"brown"	"candle"	"PhD"	5	0	18	965.102029303157	4
"56"	56	1	24	"white"	"brown"	"paper"	"HighSchool"	1	1	77	641.219935887074	7
