"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	1	24	"other"	"white"	"paper"	"HighSchool"	1	1	83	593.142932996259	6
"2"	2	1	24	"white"	"blue"	"eyepatch"	"PhD"	2	1	60	652.438601211351	6
"3"	3	0	25	"other"	"white"	"paper"	"PhD"	3	0	52	754.335593066237	3
"4"	4	1	23	"other"	"white"	"paper"	"PhD"	4	0	25	850.472502064755	2
"5"	5	0	23	"white"	"blue"	"ship"	"BA"	5	0	8	1035.14452289737	2
"6"	6	0	25	"white"	"blue"	"ship"	"HighSchool"	1	0	80	626.483784231239	3
"7"	7	1	23	"white"	"white"	"eyepatch"	"PhD"	2	0	68	750.154025836335	6
"8"	8	0	23	"white"	"white"	"paper"	"HighSchool"	3	0	60	683.486773404539	3
"9"	9	1	25	NA	"white"	"accurate"	"PhD"	4	0	18	795.376019293389	4
"10"	10	0	27	"asian"	"white"	"accurate"	"BA"	5	0	14	968.595147303545	2
"11"	11	0	28	"white"	"white"	"accurate"	"BA"	1	1	88	548.864140071846	4
"12"	12	1	23	"black"	"blue"	"paper"	"MS"	2	1	64	715.202247433284	4
"13"	13	0	25	"white"	"white"	"eyepatch"	"HighSchool"	3	0	58	736.846373508607	4
"14"	14	1	25	"white"	"white"	"eyepatch"	"BA"	4	0	36	912.434504103938	4
"15"	15	1	27	"white"	"blue"	"accurate"	"PhD"	5	1	0	1028.57030923863	3
"16"	16	1	27	"white"	"white"	"ship"	"MS"	1	1	94	622.559717801319	5
"17"	17	0	28	"other"	"blue"	"eyepatch"	"BA"	2	1	73	683.572882160187	4
"18"	18	1	22	"white"	"blue"	"ship"	"PhD"	3	0	36	857.220965389731	4
"19"	19	0	25	"white"	"blue"	"paper"	"PhD"	4	0	26	896.319656325869	2
"20"	20	1	23	"white"	"white"	"eyepatch"	"PhD"	5	0	18	984.431974984603	4
"21"	21	0	25	"white"	"white"	"eyepatch"	"MS"	1	1	95	533.307042832041	4
"22"	22	0	23	"black"	"blue"	"ship"	"HighSchool"	2	1	71	636.909329067391	5
"23"	23	0	25	"white"	"white"	"accurate"	"BA"	3	1	48	769.844770802619	3
"24"	24	1	24	"white"	"blue"	"accurate"	"PhD"	4	0	26	922.982550357828	3
"25"	25	1	22	"white"	"white"	"paper"	"HighSchool"	5	0	16	884.351310193715	3
"26"	26	0	21	"other"	"blue"	"eyepatch"	"BA"	1	1	85	593.365408339074	5
"27"	27	0	28	"other"	"white"	"paper"	"MS"	2	0	69	643.977349983626	3
"28"	28	0	25	"white"	"blue"	"eyepatch"	"PhD"	3	0	48	816.643605541497	3
"29"	29	0	25	"other"	"white"	"eyepatch"	"PhD"	4	NA	36	904.766972839583	2
"30"	30	1	26	"white"	"white"	"ship"	"HighSchool"	5	0	37	856.798212912809	5
"31"	31	1	24	"white"	"blue"	"ship"	"MS"	1	1	81	656.010236603004	6
"32"	32	1	24	"hispanic"	"blue"	"eyepatch"	"PhD"	2	1	58	741.398225249326	4
"33"	33	0	24	"white"	"white"	"accurate"	"BA"	3	1	42	813.096842643039	4
"34"	34	1	28	"white"	"white"	"paper"	"MS"	4	0	42	805.108477657388	4
