"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	0	24	"hispanic"	"blue"	"glasses"	"MS"	1	1	75	619.803351978889	5
"2"	2	1	29	"white"	"blue"	"glasses"	"HighSchool"	2	1	69	677.924389841381	6
"3"	3	1	23	"white"	"yellow"	"accurate"	"MS"	3	0	61	593.178183819393	4
"4"	4	1	25	"white"	"yellow"	"accurate"	"HighSchool"	4	0	38	873.654263707068	4
"5"	5	0	27	"white"	"yellow"	"glasses"	NA	5	0	20	937.008674383646	3
"6"	6	1	24	"hispanic"	"blue"	"accurate"	"BA"	1	1	83	429.195389800326	6
"7"	7	0	27	"black"	"yellow"	"accurate"	"MS"	2	1	81	656.94235055731	4
"8"	8	1	23	"other"	"blue"	"broom"	"PhD"	3	1	39	781.05024649724	4
"9"	9	0	27	"other"	"blue"	"accurate"	"MS"	4	0	28	941.631631940551	3
"10"	10	0	24	"white"	"yellow"	"candle"	"BA"	5	0	23	870.273714085029	3
"11"	11	1	24	"asian"	"blue"	"glasses"	"HighSchool"	1	1	76	579.369972284977	5
"12"	12	1	21	"white"	"yellow"	"accurate"	"HighSchool"	2	0	63	778.778420546388	5
"13"	13	0	30	"white"	"yellow"	"candle"	"PhD"	3	1	48	858.472388260864	5
"14"	14	0	26	"white"	"blue"	"glasses"	"MS"	4	0	32	908.203374093635	2
"15"	15	1	26	"black"	"blue"	"accurate"	"HighSchool"	5	0	21	995.416715411825	5
"16"	16	0	24	"white"	"yellow"	"glasses"	"PhD"	1	1	97	427.992902505927	6
"17"	17	1	21	"black"	"blue"	"candle"	"HighSchool"	2	0	72	689.243002669475	4
"18"	18	0	27	"white"	"blue"	"broom"	"MS"	3	1	46	812.607491749189	3
"19"	19	0	23	"white"	"blue"	"candle"	"PhD"	4	0	23	973.877916231012	2
"20"	20	1	26	"asian"	"blue"	"accurate"	"HighSchool"	5	0	10	1037.91643215964	4
"21"	21	1	23	"other"	"blue"	"candle"	"HighSchool"	1	1	92	482.022847449555	6
"22"	22	1	25	"white"	"yellow"	"broom"	"BA"	2	0	53	735.133181119682	5
"23"	23	0	24	"black"	"blue"	"candle"	"BA"	3	0	43	832.687775779322	3
"24"	24	0	25	"other"	"yellow"	"accurate"	"BA"	4	0	37	813.66046536592	3
"25"	25	0	28	"asian"	"blue"	"broom"	"HighSchool"	5	0	15	960.893529928802	2
"26"	26	1	25	"hispanic"	"yellow"	"candle"	"MS"	1	1	83	577.289645255702	5
"27"	27	1	23	"hispanic"	"yellow"	"candle"	"HighSchool"	2	0	69	659.89059201981	5
"28"	28	0	26	"black"	"yellow"	"accurate"	"BA"	3	0	61	772.849151700118	4
"29"	29	1	28	"hispanic"	"yellow"	"broom"	"HighSchool"	4	0	43	895.353768721813	5
"30"	30	0	27	"hispanic"	"blue"	"glasses"	"HighSchool"	5	0	4	1045.54252210508	2
"31"	31	0	22	"black"	"yellow"	"glasses"	"PhD"	1	1	89	562.387132093456	4
"32"	32	1	23	"white"	"blue"	"broom"	"MS"	2	0	64	707.873221568935	6
"33"	33	1	25	"black"	"blue"	"broom"	"HighSchool"	3	0	49	718.252904289685	6
"34"	34	0	24	"asian"	"yellow"	"glasses"	"HighSchool"	4	0	40	879.143143425445	3
"35"	35	1	28	"asian"	"blue"	"candle"	"BA"	5	0	20	845.359112767795	5
"36"	36	1	26	"asian"	"blue"	"broom"	"BA"	1	1	77	659.870490315314	5
"37"	37	0	25	"black"	"yellow"	"accurate"	"HighSchool"	2	1	59	641.295643454013	4
"38"	38	0	24	"hispanic"	"blue"	"glasses"	"MS"	3	1	39	886.131571190777	4
"39"	39	1	30	"white"	"blue"	"glasses"	"MS"	4	0	39	838.34731938056	5
"40"	40	1	25	"white"	"yellow"	"glasses"	"PhD"	5	0	15	921.737005108227	3
"41"	41	0	23	"other"	"blue"	"glasses"	"BA"	1	1	77	598.063209012561	4
"42"	42	1	23	"black"	"blue"	"accurate"	"BA"	2	1	70	687.02114723185	7
"43"	43	1	22	"white"	"blue"	"glasses"	"PhD"	3	0	43	851.399705575244	4
"44"	44	1	28	"white"	"blue"	"accurate"	"BA"	4	0	36	920.705598862572	5
"45"	45	0	24	"other"	"blue"	"accurate"	"BA"	5	1	10	1013.7850189826	3
"46"	46	1	22	"hispanic"	"blue"	"glasses"	"HighSchool"	1	1	89	679.240313308524	6
"47"	47	0	23	"asian"	"blue"	"accurate"	"PhD"	2	1	60	786.177618966885	4
"48"	48	1	25	"hispanic"	"yellow"	"accurate"	"BA"	3	0	67	596.654627765977	5
"49"	49	1	28	"white"	"blue"	"glasses"	"BA"	4	1	23	941.879899131762	4
"50"	50	1	26	"black"	"yellow"	"accurate"	"BA"	5	0	7	1001.16589283421	4
"51"	51	1	26	"white"	"yellow"	"candle"	"HighSchool"	1	1	85	545.385178055651	6
"52"	52	0	26	"white"	"yellow"	"accurate"	"MS"	2	0	59	702.352912583961	4
"53"	53	0	24	"asian"	"blue"	"accurate"	"BA"	3	1	54	892.976250084473	5
"54"	54	0	20	"black"	"yellow"	"broom"	"MS"	4	0	39	920.933939743829	3
"55"	55	0	26	"white"	"blue"	"glasses"	"BA"	5	0	7	1052.5442116973	2
"56"	56	0	24	"hispanic"	"blue"	"candle"	"PhD"	1	1	82	620.315153041005	3
"57"	57	0	24	"black"	"blue"	"broom"	"HighSchool"	2	1	61	713.537729666094	5
"58"	58	0	21	"asian"	"blue"	"accurate"	"PhD"	3	0	35	874.531992453424	3
"59"	59	1	23	"black"	"yellow"	"candle"	"MS"	4	0	33	856.721140388191	4
"60"	60	0	25	"black"	"blue"	"accurate"	"MS"	5	0	9	1012.31525501723	2
"61"	61	1	24	"white"	"yellow"	"accurate"	"MS"	1	1	79	662.263457160543	5
"62"	62	0	24	"hispanic"	"blue"	"accurate"	"MS"	2	0	67	676.73404036064	4
"63"	63	0	22	"white"	"blue"	"glasses"	"HighSchool"	3	1	49	798.675477358299	3
"64"	64	0	27	"white"	"blue"	"glasses"	"HighSchool"	4	0	35	836.249391907877	2
"65"	65	0	26	"white"	"blue"	"accurate"	"PhD"	5	0	11	1042.01990594441	3
"66"	66	0	24	"other"	"yellow"	"glasses"	"BA"	1	1	82	639.391112728187	5
"67"	67	0	24	"white"	"blue"	"accurate"	"HighSchool"	2	0	72	653.106227911228	5
"68"	68	1	23	"white"	"yellow"	"glasses"	"BA"	3	1	56	752.717417895775	5
"69"	69	0	28	"white"	"yellow"	"glasses"	"PhD"	4	1	39	911.82464293639	3
"70"	70	0	24	"white"	"blue"	"accurate"	"PhD"	5	1	10	1107.72777594141	3
"71"	71	1	22	"black"	"blue"	"accurate"	"MS"	1	1	77	680.531566161924	5
"72"	72	1	25	"white"	"blue"	"broom"	"PhD"	2	1	62	817.989879715203	5
"73"	73	0	26	"black"	"yellow"	"broom"	"HighSchool"	3	1	54	798.701623257794	3
"74"	74	0	23	"black"	"blue"	"broom"	"MS"	4	0	27	910.031955991594	2
"75"	75	1	23	"white"	"blue"	"accurate"	"PhD"	5	0	22	860.505943727579	4
"76"	76	1	27	"white"	"blue"	"accurate"	"PhD"	1	1	83	540.005768468248	6
"77"	77	1	26	"black"	"blue"	"glasses"	"PhD"	2	1	56	692.275283756925	5
"78"	78	0	20	"white"	"yellow"	"broom"	"BA"	3	0	65	735.756564068234	3
"79"	79	1	24	"white"	"yellow"	"accurate"	"PhD"	4	1	50	836.396132561422	4
"80"	80	1	28	"white"	"blue"	"glasses"	"HighSchool"	5	0	0	1006.29304993831	4
"81"	81	1	24	"white"	"blue"	"accurate"	"PhD"	1	1	79	527.449567438199	6
"82"	82	1	27	"white"	"blue"	"accurate"	"BA"	2	1	58	689.256320793996	4
"83"	83	0	28	"black"	"blue"	"glasses"	"MS"	3	1	45	792.021663317906	3
"84"	84	0	25	"white"	"yellow"	"accurate"	"PhD"	4	0	39	877.390766864871	3
"85"	85	1	24	"white"	"blue"	"glasses"	"PhD"	5	0	11	995.196982633781	4
"86"	86	0	24	"white"	"blue"	"candle"	"PhD"	1	1	75	731.747660359659	4
"87"	87	0	25	NA	"yellow"	"accurate"	"BA"	2	0	77	524.296640980357	4
"88"	88	0	26	"white"	"yellow"	"glasses"	"PhD"	3	0	54	685.441076242475	3
"89"	89	0	25	"white"	"yellow"	"candle"	"MS"	4	0	31	1035.22236747433	3
"90"	90	0	25	"white"	"yellow"	"broom"	"MS"	5	0	25	805.486402559445	3
"91"	91	1	23	"white"	"yellow"	"candle"	"MS"	1	1	83	598.573827551365	6
"92"	92	0	28	"white"	"yellow"	"broom"	"PhD"	2	1	73	697.644844394621	4
"93"	93	1	24	"white"	"yellow"	"accurate"	"PhD"	3	1	47	832.590735878236	4
"94"	94	0	26	"black"	"yellow"	"glasses"	"HighSchool"	4	0	27	802.675405051926	2
"95"	95	0	26	"black"	"blue"	"broom"	"MS"	5	0	24	984.707672270211	3
"96"	96	1	24	"white"	"yellow"	"glasses"	"MS"	1	1	90	545.985278998982	6
"97"	97	1	21	"black"	"yellow"	"accurate"	"HighSchool"	2	0	67	716.840506585769	6
"98"	98	0	24	"hispanic"	"blue"	"glasses"	"BA"	3	1	53	714.377123972736	4
"99"	99	0	25	"black"	"yellow"	"candle"	"PhD"	4	0	36	836.851108786719	3
"100"	100	1	26	"white"	"yellow"	"accurate"	"HighSchool"	5	0	14	996.950810354485	5
"101"	101	1	22	"white"	"yellow"	"broom"	"MS"	1	1	85	608.457297686489	5
"102"	102	1	27	"white"	"blue"	"accurate"	"BA"	2	1	56	663.427898456319	4
"103"	103	0	27	"asian"	"blue"	"candle"	"MS"	3	1	54	706.669611465764	4
"104"	104	0	25	"white"	"blue"	"accurate"	"HighSchool"	4	0	24	926.703009337686	3
"105"	105	1	26	"white"	"blue"	"candle"	"BA"	5	1	22	1123.58634820553	4
"106"	106	0	28	"black"	"blue"	"candle"	"PhD"	1	1	91	515.220694573878	5
"107"	107	1	26	"white"	"yellow"	"accurate"	"PhD"	2	1	71	631.925904807516	5
"108"	108	0	24	"white"	"yellow"	"glasses"	"MS"	3	0	47	859.593178333301	3
"109"	109	0	30	"black"	"yellow"	"candle"	"BA"	4	0	46	775.665976488338	3
"110"	110	1	28	"asian"	"yellow"	"accurate"	"MS"	5	1	13	862.176572113058	3
"111"	111	0	24	"white"	"yellow"	"glasses"	"MS"	1	1	88	548.10764046656	4
"112"	112	1	21	"black"	"blue"	"glasses"	"BA"	2	1	70	668.571847439593	5
"113"	113	1	26	"black"	"yellow"	"candle"	"HighSchool"	3	0	59	679.137449577889	5
"114"	114	0	27	"black"	"blue"	"accurate"	"HighSchool"	4	0	29	845.555493858623	3
"115"	115	0	25	"hispanic"	"blue"	"accurate"	"PhD"	5	1	8	936.772653503398	3
"116"	116	0	25	"white"	"blue"	"candle"	"HighSchool"	1	1	85	668.085329274579	4
"117"	117	1	25	"white"	"yellow"	"glasses"	"BA"	2	0	73	670.56905998546	5
"118"	118	1	24	"white"	"yellow"	"accurate"	"HighSchool"	3	1	50	794.786201657456	4
"119"	119	0	27	"white"	"yellow"	"broom"	"PhD"	4	0	35	883.956422766836	3
"120"	120	1	23	"white"	"blue"	"broom"	"MS"	5	0	14	969.803395013043	3
"121"	121	1	28	"white"	"blue"	"broom"	"HighSchool"	1	1	69	609.417911349121	5
"122"	122	0	24	"white"	"yellow"	"broom"	"MS"	2	0	NA	738.927821472044	4
"123"	123	0	27	"other"	"yellow"	"glasses"	"BA"	3	0	43	764.751819584867	3
"124"	124	1	26	"white"	"blue"	"candle"	"MS"	4	0	29	890.953313399219	5
"125"	125	0	23	"asian"	"blue"	"candle"	"HighSchool"	5	0	17	1006.37915552049	3
"126"	126	1	28	"white"	"yellow"	"broom"	"BA"	1	1	88	648.757420191209	7
"127"	127	1	25	"black"	"yellow"	"glasses"	"PhD"	2	0	69	656.411611904104	NA
"128"	128	0	25	"black"	"blue"	"glasses"	"BA"	3	0	41	855.569365795669	4
"129"	129	1	27	"white"	"yellow"	"candle"	"HighSchool"	4	0	31	882.617881596701	5
"130"	130	0	25	"asian"	"yellow"	"accurate"	"BA"	5	0	21	918.469660105426	2
"131"	131	1	20	"other"	"yellow"	"glasses"	"PhD"	1	1	85	462.394598870028	6
"132"	132	0	22	NA	"blue"	"candle"	"BA"	2	1	57	762.650611516286	3
"133"	133	1	24	"asian"	"blue"	"glasses"	"HighSchool"	3	NA	41	820.299976453958	5
"134"	134	1	26	"asian"	"blue"	"glasses"	"HighSchool"	4	0	31	954.772136545299	4
"135"	135	0	26	"other"	"blue"	"candle"	"PhD"	5	0	13	945.703788118784	3
"136"	136	1	27	"asian"	"yellow"	"broom"	"MS"	1	1	87	674.825027733726	6
"137"	137	1	22	"white"	"yellow"	"glasses"	"PhD"	2	0	73	539.007042424985	5
"138"	138	0	24	"white"	"blue"	"broom"	"HighSchool"	3	1	42	749.762256823649	2
"139"	139	1	28	"asian"	"blue"	"accurate"	"BA"	4	0	26	944.407886259548	4
"140"	140	0	24	"hispanic"	"blue"	"glasses"	"BA"	5	0	21	990.355383234385	3
"141"	141	0	27	"white"	"yellow"	"glasses"	"PhD"	1	0	85	583.116904668662	5
"142"	142	1	25	"black"	"blue"	"accurate"	"PhD"	2	0	49	720.848421198891	5
"143"	143	1	25	"black"	"yellow"	"candle"	"HighSchool"	3	1	51	916.220632142833	4
"144"	144	1	26	"black"	"blue"	"glasses"	"PhD"	4	0	38	868.542132642427	6
"145"	145	1	24	"other"	"blue"	"candle"	"BA"	5	0	15	972.305477471736	4
"146"	146	0	22	"black"	"blue"	"broom"	"BA"	1	1	88	679.465031610858	4
"147"	147	1	24	"white"	"yellow"	"candle"	"BA"	2	0	80	554.757514464431	6
"148"	148	0	23	"white"	"blue"	"candle"	"HighSchool"	3	1	50	728.691018589387	4
"149"	149	1	26	"white"	"blue"	"glasses"	"BA"	4	0	25	953.160580711642	4
"150"	150	0	26	"black"	"blue"	"accurate"	"HighSchool"	5	0	7	1066.56951641796	1
"151"	151	1	22	"hispanic"	"yellow"	"candle"	"MS"	1	1	76	574.877967281854	6
"152"	152	1	27	"other"	"yellow"	"broom"	"HighSchool"	2	0	67	689.054945877244	6
"153"	153	1	23	"white"	"blue"	"glasses"	"MS"	3	0	45	846.013273821948	6
"154"	154	0	27	"white"	"blue"	"candle"	"BA"	4	0	28	837.46835801693	4
"155"	155	0	21	"white"	"yellow"	"accurate"	"HighSchool"	5	0	23	NA	3
"156"	156	0	25	"asian"	"blue"	"broom"	"PhD"	1	1	84	594.823437331122	4
"157"	157	0	27	"white"	"yellow"	"broom"	"HighSchool"	2	1	69	658.617006485057	4
"158"	158	1	24	"white"	"yellow"	"accurate"	"HighSchool"	3	0	58	797.904552789159	4
"159"	159	0	29	"black"	"yellow"	"glasses"	"HighSchool"	4	1	33	838.781688590985	3
"160"	160	0	23	"black"	"yellow"	"broom"	"BA"	5	0	13	963.834508883986	3
"161"	161	1	25	"hispanic"	"yellow"	"accurate"	"BA"	1	0	84	477.551882283375	6
"162"	162	1	25	NA	"blue"	"candle"	"MS"	2	1	52	734.602509124338	4
"163"	163	1	27	"hispanic"	"blue"	"broom"	"BA"	3	1	50	774.183148433714	5
"164"	164	1	27	"asian"	"yellow"	"accurate"	"MS"	4	0	35	938.113035792594	5
"165"	165	0	27	"other"	"yellow"	"candle"	"HighSchool"	5	0	19	942.977124548566	3
"166"	166	1	24	"other"	"yellow"	"accurate"	"BA"	1	0	97	553.413963478841	6
"167"	167	0	23	"other"	"blue"	"accurate"	"MS"	2	0	60	684.892324445356	4
"168"	168	0	28	"black"	"blue"	"candle"	"BA"	3	0	40	848.875446098394	2
"169"	169	0	26	"asian"	"blue"	"candle"	"MS"	4	1	31	763.396429130876	2
"170"	170	0	24	"other"	"blue"	"candle"	"HighSchool"	5	0	19	897.156629847447	3
"171"	171	0	20	"other"	"blue"	"broom"	"MS"	1	1	73	673.58309009631	4
"172"	172	0	26	"asian"	"blue"	"accurate"	"MS"	2	1	71	591.652453497277	4
"173"	173	1	27	"hispanic"	"blue"	"glasses"	"BA"	3	0	39	845.3968885375	4
"174"	174	1	24	"white"	"yellow"	"accurate"	"BA"	4	1	33	889.690336867252	4
"175"	175	1	22	"asian"	"yellow"	"candle"	"MS"	5	0	23	952.411975056596	4
"176"	176	0	26	"white"	"yellow"	"candle"	"HighSchool"	1	1	89	521.882431818665	4
"177"	177	0	28	"white"	"yellow"	"candle"	"HighSchool"	2	1	64	711.5081152627	4
"178"	178	0	25	"black"	"yellow"	"glasses"	"HighSchool"	3	1	51	791.063633604781	5
"179"	179	0	25	"white"	NA	"candle"	"BA"	4	0	31	890.076917954785	3
"180"	180	1	25	"asian"	"yellow"	"candle"	"HighSchool"	5	0	29	916.903418666466	3
"181"	181	1	29	"white"	"blue"	"candle"	"PhD"	1	1	84	572.180972533608	6
"182"	182	1	22	"black"	"yellow"	"glasses"	"HighSchool"	2	0	73	663.349431072213	5
"183"	183	1	23	"white"	"blue"	"candle"	"HighSchool"	3	0	39	699.028637585903	4
"184"	184	0	25	"other"	"yellow"	"candle"	"BA"	4	0	34	876.339164524545	2
"185"	185	0	23	"white"	"blue"	"broom"	"HighSchool"	5	0	11	1090.82704670518	2
"186"	186	1	28	"hispanic"	"yellow"	"glasses"	"HighSchool"	1	1	87	460.961499633603	6
"187"	187	1	23	"white"	"blue"	"broom"	"HighSchool"	2	0	71	754.532279004185	6
"188"	188	0	24	"white"	"blue"	"glasses"	"PhD"	3	0	38	910.168182327169	3
"189"	189	0	25	"white"	"yellow"	"broom"	"BA"	4	0	44	769.225259620957	3
"190"	190	1	26	"black"	"yellow"	"broom"	"BA"	5	0	25	898.054129733727	4
"191"	191	0	23	"other"	"yellow"	"broom"	"BA"	1	1	79	659.731269632076	4
"192"	192	0	26	"white"	"blue"	"glasses"	"BA"	2	0	61	752.126510581243	4
"193"	193	0	21	"white"	"yellow"	"accurate"	"HighSchool"	3	0	55	738.177650673533	3
"194"	194	0	23	"white"	"yellow"	"broom"	"HighSchool"	4	1	35	942.666537664463	4
"195"	195	1	22	"asian"	"yellow"	"broom"	"BA"	5	0	31	845.029290857577	5
"196"	196	0	25	"white"	"blue"	"broom"	"PhD"	1	1	78	635.440219502887	5
"197"	197	1	21	"white"	"yellow"	"glasses"	"BA"	2	0	68	579.324341766441	5
"198"	198	1	24	"white"	"yellow"	"candle"	"HighSchool"	3	0	54	861.3578657892	5
"199"	199	1	26	"other"	"blue"	"broom"	"PhD"	4	1	30	NA	4
"200"	200	0	26	"white"	"blue"	"glasses"	"HighSchool"	5	0	24	950.399150144735	1
"201"	201	1	27	"other"	"yellow"	"broom"	"MS"	1	0	85	524.494878312031	6
"202"	202	1	29	"white"	"yellow"	"glasses"	"BA"	2	1	57	750.328078229797	5
"203"	203	0	26	"black"	"yellow"	"broom"	"HighSchool"	3	1	48	778.465768063047	4
"204"	204	1	28	"white"	"yellow"	"broom"	"PhD"	4	0	32	961.976982394924	6
"205"	205	1	20	"asian"	"yellow"	"broom"	"PhD"	5	0	17	941.937527750994	4
"206"	206	1	26	"other"	"yellow"	"accurate"	"PhD"	1	0	97	588.936039286447	6
"207"	207	0	27	"white"	"blue"	"glasses"	"PhD"	2	0	71	646.942364897977	4
"208"	208	1	25	"white"	"blue"	"glasses"	"PhD"	3	0	42	766.650436620965	4
"209"	209	0	25	"white"	"yellow"	"candle"	"HighSchool"	4	0	47	691.576543288856	3
"210"	210	1	26	"white"	"blue"	"glasses"	"PhD"	5	0	17	915.750278611774	4
"211"	211	1	26	"hispanic"	"blue"	"glasses"	"HighSchool"	1	1	77	748.623489811491	5
