"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	1	24	"white"	"black"	"accurate"	"BA"	1	1	71	586.681329112368	5
"2"	2	0	26	"black"	"blue"	"broom"	"MS"	2	1	57	737.934425820983	3
"3"	3	0	24	"white"	"blue"	"paper"	"BA"	3	0	41	691.349983865886	3
"4"	4	1	26	"white"	"black"	"accurate"	"MS"	4	1	35	855.515305468826	4
"5"	5	0	27	"white"	"black"	"paper"	"MS"	5	0	19	950.641797288586	2
"6"	6	1	22	"hispanic"	"blue"	"cannon"	"MS"	1	1	NA	572.507515071864	6
"7"	7	1	24	"other"	"blue"	"broom"	"BA"	2	0	64	666.672667615894	6
"8"	8	1	30	"black"	"black"	"cannon"	"BA"	3	0	45	802.612118789476	5
"9"	9	0	20	"white"	"black"	"cannon"	"BA"	4	0	37	1005.06309879761	3
"10"	10	1	22	"asian"	"blue"	"broom"	"BA"	5	0	2	1046.89774939981	2
"11"	11	0	28	NA	"blue"	"cannon"	"PhD"	1	1	76	620.700445854234	5
"12"	12	1	28	"white"	NA	"accurate"	"HighSchool"	2	1	57	792.372894957048	6
"13"	13	1	26	"white"	"blue"	"paper"	"HighSchool"	3	0	46	819.672648164796	4
"14"	14	1	26	"white"	"black"	"cannon"	"HighSchool"	4	1	30	896.349665875927	3
"15"	15	0	25	"hispanic"	"black"	"cannon"	"PhD"	5	0	29	978.713679782731	2
"16"	16	0	25	"white"	"black"	"cannon"	"BA"	1	1	100	327.297630393845	5
"17"	17	0	23	"white"	"blue"	"paper"	"MS"	2	1	59	783.862293813625	3
"18"	18	0	26	"white"	"black"	"paper"	"BA"	3	1	51	808.610233674388	2
"19"	19	0	23	"black"	"black"	"broom"	"HighSchool"	4	0	38	840.433504823181	2
"20"	20	0	26	"other"	"black"	"cannon"	"HighSchool"	5	1	18	NA	2
"21"	21	1	28	"white"	"black"	"cannon"	"MS"	1	0	86	536.211941016508	6
"22"	22	1	31	"other"	"blue"	"paper"	"MS"	2	1	71	668.305511255757	6
"23"	23	1	23	"black"	"blue"	"cannon"	"PhD"	3	0	45	859.445940167734	6
"24"	24	0	29	"hispanic"	"black"	"accurate"	"BA"	4	1	35	951.461701290121	2
"25"	25	0	25	"hispanic"	"blue"	"accurate"	"HighSchool"	5	0	24	929.653108164871	2
"26"	26	1	20	"other"	"black"	"accurate"	"PhD"	1	1	80	707.025325700912	6
"27"	27	0	25	"white"	"black"	"cannon"	"MS"	2	1	62	696.289843755762	4
"28"	28	0	25	"hispanic"	"blue"	"cannon"	"BA"	3	0	50	852.866014777168	2
"29"	29	1	24	"white"	"blue"	"broom"	"HighSchool"	4	0	33	838.540008980244	4
"30"	30	1	25	"white"	"blue"	"cannon"	"PhD"	5	0	0	1087.98292560212	3
"31"	31	0	22	"white"	"blue"	"cannon"	"HighSchool"	1	1	85	530.282202815491	3
"32"	32	0	24	"white"	"black"	"cannon"	"PhD"	2	1	70	718.886215989954	4
"33"	33	1	26	"asian"	"blue"	"paper"	"HighSchool"	3	0	52	739.960856193066	5
"34"	34	0	24	"black"	"black"	"paper"	"HighSchool"	4	0	43	844.21832882363	3
"35"	35	1	26	"white"	"black"	"broom"	"BA"	5	0	23	950.496664319862	4
"36"	36	0	25	"white"	"blue"	"broom"	"BA"	1	1	73	596.720466155552	4
"37"	37	1	22	"white"	"blue"	"accurate"	"MS"	2	1	45	720.780068380652	5
"38"	38	1	26	"other"	"blue"	"cannon"	"BA"	3	0	51	829.283178469532	4
"39"	39	1	22	"other"	"blue"	"broom"	"MS"	4	0	33	900.316703225499	5
"40"	40	0	23	"black"	"blue"	"broom"	"BA"	5	0	15	959.743674154277	2
"41"	41	1	23	"black"	"black"	"accurate"	"PhD"	1	1	70	677.24890738868	4
"42"	42	1	25	"white"	"blue"	"cannon"	"BA"	2	1	61	714.49423495162	5
"43"	43	1	28	"asian"	"blue"	"paper"	"BA"	3	0	48	881.861646823545	5
"44"	44	1	25	"hispanic"	"black"	"cannon"	"PhD"	4	0	41	889.882174409103	4
"45"	45	1	24	"asian"	"black"	"cannon"	"BA"	5	0	24	902.636615076954	4
"46"	46	0	23	"hispanic"	"black"	"cannon"	"HighSchool"	1	1	82	577.994522667829	3
"47"	47	0	24	"white"	"black"	"broom"	"PhD"	2	1	75	564.216322631324	3
"48"	48	0	29	"black"	"blue"	"paper"	"MS"	3	1	40	824.363582612443	4
"49"	49	0	23	"black"	"blue"	"accurate"	"MS"	4	0	24	947.572658795666	3
"50"	50	1	24	"other"	"blue"	"paper"	"BA"	5	0	14	996.950006763083	3
"51"	51	0	24	"white"	"blue"	"broom"	"HighSchool"	1	1	76	694.882346371419	5
"52"	52	1	24	"white"	"blue"	"cannon"	"MS"	2	1	51	773.317421617551	5
