"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	0	26	"white"	"black"	"eyepatch"	"HighSchool"	1	1	68	738.13992569036	5
"2"	2	0	28	"white"	"black"	"ship"	"PhD"	2	1	66	711.309701171783	4
"3"	3	0	25	"black"	"black"	"eyepatch"	"MS"	3	0	53	668.41922980867	3
"4"	4	1	27	"asian"	"black"	"cannon"	"BA"	4	0	35	794.253242160617	4
"5"	5	0	22	"white"	"black"	"eyepatch"	"BA"	5	0	30	860.687190411718	3
"6"	6	1	25	"hispanic"	"brown"	"accurate"	"PhD"	1	1	97	490.311245530565	6
"7"	7	0	27	"white"	NA	"ship"	"BA"	2	1	61	717.32277202831	5
"8"	8	0	24	NA	"brown"	"accurate"	"HighSchool"	3	0	46	711.671828598097	4
"9"	9	1	28	"white"	"brown"	"ship"	"MS"	4	1	46	813.142644277349	4
"10"	10	1	26	"other"	"black"	"cannon"	"MS"	5	0	4	1025.41233420745	4
"11"	11	1	24	"white"	"black"	"eyepatch"	"PhD"	1	1	78	544.429065806396	5
"12"	12	0	23	"white"	"black"	"accurate"	"HighSchool"	2	0	68	709.049721355556	3
"13"	13	0	21	"white"	"black"	"ship"	"HighSchool"	3	0	51	796.03091484383	3
"14"	14	1	24	"white"	"brown"	"accurate"	"MS"	4	0	57	773.992787996087	4
"15"	15	0	26	"white"	"brown"	"ship"	"PhD"	5	0	14	858.678608547828	3
"16"	16	0	30	"asian"	"black"	"accurate"	"MS"	1	1	90	608.705984245619	5
"17"	17	0	25	"black"	"brown"	"ship"	"HighSchool"	2	0	70	622.13945730534	5
"18"	18	0	25	"white"	"black"	"eyepatch"	"HighSchool"	3	0	42	924.964896149097	3
"19"	19	0	27	"black"	"brown"	"accurate"	"PhD"	4	0	32	927.836843845681	2
"20"	20	0	25	"hispanic"	"brown"	"ship"	"MS"	5	0	12	994.274530653607	2
"21"	21	1	23	"hispanic"	"brown"	"accurate"	"MS"	1	1	93	580.855272256608	5
"22"	22	1	26	"white"	"black"	"cannon"	"PhD"	2	1	63	705.399770376351	5
"23"	23	0	28	"white"	"black"	"eyepatch"	"MS"	3	0	46	824.091922014855	3
"24"	24	0	24	"white"	"black"	"eyepatch"	"MS"	4	0	37	799.497806246169	2
"25"	25	1	25	"hispanic"	"black"	"cannon"	"BA"	5	0	5	1110.55192932731	4
"26"	26	0	25	"asian"	"brown"	"accurate"	"MS"	1	1	95	548.676961334108	4
"27"	27	1	23	"hispanic"	"brown"	"cannon"	"BA"	2	1	71	531.513540276967	5
"28"	28	0	27	"white"	"brown"	"accurate"	"HighSchool"	3	1	52	843.73121443346	3
"29"	29	0	25	"white"	"black"	"ship"	"HighSchool"	4	1	39	843.091458301907	3
"30"	30	0	21	"white"	"brown"	"eyepatch"	"BA"	5	0	14	1041.9612064188	2
"31"	31	0	26	"white"	"black"	"accurate"	"HighSchool"	1	1	72	671.812185636746	3
"32"	32	0	25	"white"	"brown"	"ship"	"PhD"	2	0	63	637.840549700775	4
"33"	33	0	25	"white"	"brown"	"ship"	"MS"	3	1	54	790.319349280334	3
"34"	34	0	23	"other"	"brown"	"eyepatch"	"PhD"	4	0	38	792.130216168919	3
"35"	35	0	23	"white"	"brown"	"cannon"	"MS"	5	0	31	1050.42557464503	2
"36"	36	0	25	"black"	"black"	"eyepatch"	"PhD"	1	1	88	562.834764140752	4
"37"	37	1	23	"white"	"brown"	"eyepatch"	"PhD"	2	0	58	732.599279635104	5
"38"	38	1	28	"black"	"black"	"ship"	NA	3	0	52	899.023747507084	5
"39"	39	0	23	"white"	"black"	"ship"	"PhD"	4	0	28	790.156530541292	2
"40"	40	0	30	"black"	"brown"	"cannon"	"HighSchool"	5	0	16	1013.9085325459	3
"41"	41	1	28	"white"	"black"	"eyepatch"	"BA"	1	1	85	555.222265285434	5
"42"	42	0	24	"black"	"black"	"ship"	"HighSchool"	2	0	63	700.991580573708	4
"43"	43	1	22	"black"	"black"	"ship"	"MS"	3	1	51	687.738984951322	5
"44"	44	1	26	"white"	"brown"	"ship"	"HighSchool"	4	0	39	839.366768116077	4
"45"	45	1	21	"white"	"brown"	"ship"	"HighSchool"	5	0	10	1031.24483006597	3
"46"	46	0	23	"white"	"black"	"accurate"	"HighSchool"	1	0	78	743.034275259454	5
"47"	47	1	24	"other"	"black"	"accurate"	"PhD"	2	1	63	640.936099698281	6
"48"	48	0	23	"white"	"black"	"cannon"	"BA"	3	0	53	640.322940328275	3
"49"	49	0	26	"other"	"black"	"accurate"	"MS"	4	1	28	801.129408170663	3
"50"	50	1	23	"black"	"black"	"eyepatch"	"MS"	5	0	12	991.362155881071	3
"51"	51	0	23	"black"	"brown"	"accurate"	"PhD"	1	1	83	708.870421071667	4
"52"	52	0	26	"black"	"brown"	"eyepatch"	"HighSchool"	2	0	73	530.084209042552	4
"53"	53	1	25	"white"	"brown"	"accurate"	"HighSchool"	3	1	NA	812.229396504956	5
"54"	54	0	25	"white"	"black"	"eyepatch"	"HighSchool"	4	0	29	904.920748869105	2
"55"	55	0	25	"hispanic"	"black"	"ship"	"BA"	5	0	5	1032.0836044565	2
"56"	56	0	23	"black"	"brown"	"cannon"	"PhD"	1	1	94	575.785943707153	5
"57"	57	1	20	"white"	"brown"	"eyepatch"	"BA"	2	0	65	662.714986101809	5
"58"	58	1	26	"white"	"brown"	"accurate"	"BA"	3	1	56	820.490485643735	5
"59"	59	0	27	"white"	"black"	"cannon"	"HighSchool"	4	0	17	1042.81860439175	2
"60"	60	0	27	"other"	"brown"	"accurate"	"MS"	5	0	24	956.854550813204	3
"61"	61	0	25	"black"	"brown"	"accurate"	"BA"	1	1	88	632.482738118181	4
"62"	62	0	24	"hispanic"	"brown"	"eyepatch"	"PhD"	2	0	71	688.86376193059	4
"63"	63	1	27	"white"	"brown"	"cannon"	"PhD"	3	1	48	796.70095401316	5
"64"	64	1	25	"white"	"black"	"ship"	"PhD"	4	0	34	824.871197443502	4
"65"	65	1	23	"hispanic"	"black"	"ship"	"MS"	5	0	24	1005.15523926133	3
"66"	66	1	26	"white"	"black"	"eyepatch"	"PhD"	1	1	76	633.176772738595	6
"67"	67	0	25	"white"	"brown"	"accurate"	"BA"	2	1	75	602.326933942304	NA
"68"	68	0	28	"other"	"black"	"cannon"	"PhD"	3	1	44	811.526282204529	NA
"69"	69	1	22	"white"	"brown"	"eyepatch"	"PhD"	4	0	27	841.052459494088	4
"70"	70	0	27	"hispanic"	"black"	"ship"	"BA"	5	0	20	884.253438697137	2
"71"	71	0	26	"hispanic"	"black"	"ship"	"PhD"	1	1	85	529.357255624477	4
"72"	72	1	24	"hispanic"	"black"	"cannon"	"PhD"	2	1	56	807.901642778412	4
"73"	73	1	25	"white"	"brown"	"ship"	"BA"	3	1	57	757.550793025695	5
"74"	74	0	21	"white"	"black"	"eyepatch"	"MS"	4	0	35	833.318483455997	3
"75"	75	0	27	"white"	"black"	"cannon"	"HighSchool"	5	0	12	976.086289955998	2
"76"	76	1	24	"white"	"black"	"ship"	"BA"	1	1	76	665.532702770751	6
"77"	77	1	26	"asian"	"black"	"accurate"	"BA"	2	1	69	659.701773222387	6
"78"	78	1	28	"white"	"brown"	"eyepatch"	"MS"	3	1	49	723.542687374351	5
"79"	79	1	26	"other"	"brown"	"eyepatch"	"PhD"	4	0	31	874.797008604851	3
"80"	80	0	19	"white"	"brown"	"ship"	"PhD"	5	0	18	985.066512984308	2
"81"	81	1	29	NA	"black"	"accurate"	"MS"	1	1	69	765.167465886172	5
"82"	82	0	25	"black"	"brown"	"ship"	"MS"	2	1	80	787.546734495292	5
"83"	83	0	25	"hispanic"	"brown"	"cannon"	"HighSchool"	3	1	55	843.265306910941	4
"84"	84	1	26	"white"	"black"	"cannon"	"BA"	4	1	39	844.810283417718	5
"85"	85	0	26	"white"	"brown"	"cannon"	"HighSchool"	5	0	19	969.410108451237	2
"86"	86	1	28	"black"	"brown"	"eyepatch"	"BA"	1	1	90	496.556133507274	6
"87"	87	1	26	"white"	"black"	"eyepatch"	"HighSchool"	2	1	62	719.093037719518	NA
"88"	88	1	27	"white"	"black"	"accurate"	"HighSchool"	3	0	49	903.738433147866	6
"89"	89	1	25	"black"	"black"	"eyepatch"	"MS"	4	0	33	958.408829513737	5
