"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	0	25	"white"	"white"	"candle"	"PhD"	1	1	73	704.795670412924	3
"2"	2	0	25	"white"	"orange"	"cannon"	"HighSchool"	2	1	60	720.529585085899	4
"3"	3	1	22	"hispanic"	"orange"	"accurate"	"BA"	3	0	49	761.620400757252	5
"4"	4	0	27	"white"	"orange"	"candle"	"PhD"	4	0	28	842.644159110662	3
"5"	5	1	21	"asian"	"white"	"accurate"	"BA"	5	0	24	869.649981775642	3
"6"	6	1	25	"white"	"white"	"cannon"	"BA"	1	1	100	494.416092370412	6
"7"	7	0	24	"other"	"orange"	"broom"	"MS"	2	1	60	758.396071742212	4
"8"	8	0	27	"hispanic"	"white"	"accurate"	"PhD"	3	NA	46	719.66305196364	3
"9"	9	1	25	"white"	"white"	"broom"	"HighSchool"	4	0	48	813.306817683035	4
"10"	10	0	28	"white"	"orange"	"cannon"	"BA"	5	0	23	941.470880432439	2
"11"	11	1	28	"black"	"white"	"accurate"	"BA"	1	1	75	551.85449569625	6
"12"	12	0	23	"white"	"orange"	"broom"	"PhD"	2	1	58	722.842328365204	5
"13"	13	0	25	"black"	"white"	"accurate"	"BA"	3	0	57	785.570410392904	3
"14"	14	1	29	"white"	"orange"	"broom"	"BA"	4	1	38	818.195434916457	5
"15"	15	0	27	"asian"	"white"	"candle"	"BA"	5	0	31	864.309716415731	2
"16"	16	1	22	"asian"	"orange"	"candle"	"BA"	1	1	74	687.58147649244	5
"17"	17	1	25	"hispanic"	"white"	"accurate"	"HighSchool"	2	1	64	691.666106696263	5
"18"	18	0	24	"asian"	"white"	"broom"	"HighSchool"	3	1	54	854.175709458825	3
"19"	19	1	24	"other"	"orange"	"accurate"	"HighSchool"	4	0	33	1016.34033606252	4
"20"	20	0	21	"hispanic"	"white"	"cannon"	"MS"	5	0	32	802.684346728338	1
"21"	21	0	27	"other"	"white"	"accurate"	"MS"	1	1	84	605.370878661256	5
"22"	22	1	21	"black"	"orange"	"accurate"	"MS"	2	1	62	719.617181258202	6
"23"	23	1	26	"white"	"white"	"accurate"	"HighSchool"	3	1	53	814.87273815877	4
"24"	24	1	27	"asian"	"orange"	"candle"	"HighSchool"	4	0	30	896.829385379146	5
"25"	25	1	24	"other"	"white"	"candle"	"HighSchool"	5	0	34	894.350968447038	4
"26"	26	0	23	"black"	"orange"	"broom"	"PhD"	1	1	70	687.031349031917	3
"27"	27	0	23	"asian"	"white"	"accurate"	"MS"	2	0	68	561.999858193451	4
"28"	28	1	26	"white"	"orange"	"broom"	"PhD"	3	1	60	732.604526987804	7
"29"	29	1	23	"other"	"white"	"cannon"	"PhD"	4	1	41	888.174618807461	5
"30"	30	0	24	"white"	"white"	"broom"	"HighSchool"	5	0	24	979.298543195491	2
"31"	31	0	24	"white"	"white"	"accurate"	"PhD"	1	1	88	640.291572737317	5
"32"	32	0	23	"asian"	"white"	"accurate"	"BA"	2	1	71	684.125958005642	5
"33"	33	0	23	"black"	"orange"	"candle"	"BA"	3	0	51	739.508226487094	4
"34"	34	1	24	"white"	"white"	"candle"	"PhD"	4	0	40	893.136074574988	6
"35"	35	0	24	"white"	"white"	"cannon"	"BA"	5	0	26	904.70798394497	2
"36"	36	1	25	"other"	"orange"	"broom"	"MS"	1	0	78	673.336736291294	5
"37"	37	1	28	"black"	"orange"	"candle"	"BA"	2	0	56	837.997904311547	4
"38"	38	1	25	"white"	"white"	"broom"	"BA"	3	0	62	700.321279907532	5
"39"	39	1	28	"white"	"white"	"cannon"	"MS"	4	0	38	822.045666090049	5
"40"	40	0	28	"white"	"white"	"candle"	"BA"	5	0	25	902.764305712393	2
"41"	41	1	23	"white"	"orange"	"accurate"	"MS"	1	0	76	712.47980752263	5
"42"	42	0	25	"hispanic"	"orange"	"cannon"	"HighSchool"	2	1	51	787.562228449976	4
"43"	43	1	23	"asian"	"white"	"cannon"	"MS"	3	1	62	654.791274854908	5
"44"	44	1	24	"white"	"white"	"candle"	"PhD"	4	0	48	854.943698813321	5
"45"	45	0	27	"asian"	"orange"	"broom"	"BA"	5	1	21	859.608587715894	3
"46"	46	0	24	"white"	"orange"	"candle"	NA	1	1	72	638.487274552108	4
"47"	47	0	24	"white"	"white"	"candle"	"MS"	2	1	68	768.133410785616	4
"48"	48	0	27	"white"	"white"	"candle"	"BA"	3	0	55	829.785956380629	3
"49"	49	0	26	"hispanic"	"white"	"accurate"	"HighSchool"	4	1	49	741.056044238388	3
"50"	50	1	25	"asian"	"orange"	"cannon"	"BA"	5	0	24	882.258659661514	3
"51"	51	0	24	"asian"	"white"	"candle"	"BA"	1	NA	80	523.77559578837	4
"52"	52	0	20	"white"	"orange"	"cannon"	"PhD"	2	0	64	680.826783037682	3
"53"	53	1	26	"white"	"white"	"broom"	"HighSchool"	3	1	60	683.017506571248	5
"54"	54	1	23	"white"	"orange"	"cannon"	"MS"	4	0	26	943.202178079503	3
"55"	55	1	25	"black"	"white"	"candle"	"MS"	5	0	29	926.510850021102	5
"56"	56	1	27	"white"	"white"	"cannon"	"HighSchool"	1	1	84	NA	5
"57"	57	1	26	"hispanic"	"white"	"cannon"	"MS"	2	1	65	699.430823455875	6
"58"	58	0	23	"white"	"orange"	"candle"	"MS"	3	0	40	883.784724109352	3
"59"	59	0	29	"white"	"white"	"accurate"	"PhD"	4	0	41	811.20414647806	3
"60"	60	1	27	"hispanic"	"white"	"candle"	"HighSchool"	5	0	30	1031.38681206794	4
"61"	61	1	23	"white"	"white"	"candle"	"MS"	1	1	71	631.687212998008	5
"62"	62	0	24	"other"	"orange"	"cannon"	"PhD"	2	0	59	834.030837167133	4
"63"	63	0	23	"black"	"orange"	"accurate"	"HighSchool"	3	0	60	671.975354378964	3
"64"	64	1	25	"white"	"white"	"cannon"	"MS"	4	0	41	841.169445403493	5
"65"	65	1	23	"black"	"white"	"candle"	"PhD"	5	0	28	967.480372855892	5
"66"	66	0	22	"white"	"white"	"candle"	"HighSchool"	1	1	93	462.085770532333	4
"67"	67	0	25	"asian"	"orange"	"broom"	"MS"	2	1	64	775.138163973123	3
"68"	68	0	24	"other"	"orange"	"candle"	"BA"	3	0	41	834.229461564826	3
"69"	69	1	26	"asian"	"white"	"candle"	"HighSchool"	4	0	35	806.648482120833	4
"70"	70	1	26	"white"	"orange"	"accurate"	"PhD"	5	0	22	909.312835401307	4
"71"	71	0	25	"black"	"white"	"accurate"	"MS"	1	1	79	584.864264421309	4
"72"	72	1	23	"black"	"orange"	"accurate"	"BA"	2	1	66	580.965254663972	5
"73"	73	0	24	"hispanic"	"orange"	"candle"	"PhD"	3	0	47	892.663245852576	3
"74"	74	1	24	"white"	"orange"	"broom"	"PhD"	4	0	34	926.027782847186	4
"75"	75	0	26	"asian"	"orange"	"broom"	"BA"	5	0	15	833.87657769202	3
"76"	76	0	25	"white"	"white"	"accurate"	"HighSchool"	1	1	82	584.148604995776	4
"77"	77	0	27	"other"	"white"	"accurate"	"BA"	2	0	71	688.376987027073	4
"78"	78	1	27	"white"	"white"	"cannon"	"HighSchool"	3	0	55	754.68212811012	5
"79"	79	1	25	"white"	"white"	"broom"	"HighSchool"	4	0	50	782.367091214503	6
"80"	80	1	28	"white"	"white"	"broom"	"PhD"	5	0	21	899.793582721258	4
"81"	81	0	26	"black"	"orange"	"broom"	"MS"	1	1	NA	742.883838552868	4
"82"	82	1	25	"hispanic"	"white"	"candle"	"PhD"	2	1	73	689.382501049429	5
"83"	83	1	27	"asian"	"white"	"candle"	"MS"	3	0	48	789.05643793108	5
"84"	84	1	22	"white"	"orange"	"candle"	"HighSchool"	4	0	34	934.442545302754	5
"85"	85	1	25	"hispanic"	"orange"	"accurate"	"PhD"	5	0	24	863.965925440623	4
"86"	86	0	23	"white"	"orange"	"broom"	"BA"	1	1	77	630.938585825944	4
"87"	87	0	26	"black"	"orange"	"cannon"	"BA"	2	1	55	725.359386060613	4
"88"	88	0	24	"white"	"white"	"broom"	"HighSchool"	3	1	57	794.670279529748	3
"89"	89	0	22	"hispanic"	"white"	"candle"	"HighSchool"	4	0	52	672.519234210139	2
"90"	90	1	28	"other"	"orange"	"cannon"	"BA"	5	0	16	839.121101057961	5
"91"	91	1	25	"white"	"orange"	"broom"	"HighSchool"	1	1	66	650.870321923547	5
"92"	92	1	27	"white"	"white"	"cannon"	"PhD"	2	0	61	525.774871731674	6
"93"	93	0	27	"asian"	"orange"	"cannon"	"HighSchool"	3	0	45	831.221918615018	4
"94"	94	0	21	"black"	"orange"	"broom"	"MS"	4	0	38	797.9176726002	2
"95"	95	0	24	"white"	"white"	"broom"	"BA"	5	0	27	931.820033763683	2
"96"	96	1	26	"black"	"orange"	"cannon"	"PhD"	1	1	81	490.60305579748	7
"97"	97	1	27	"black"	"orange"	"cannon"	"BA"	2	0	65	706.154378383911	4
"98"	98	0	24	"white"	"white"	"accurate"	"PhD"	3	0	58	809.31953887681	2
"99"	99	0	28	"white"	"white"	"cannon"	"PhD"	4	0	38	822.414279669574	3
"100"	100	0	24	"white"	"white"	"broom"	"BA"	5	0	27	845.580820811341	3
"101"	101	0	26	"other"	"white"	"broom"	"HighSchool"	1	1	84	567.084985132522	5
"102"	102	0	21	"white"	"orange"	"candle"	"HighSchool"	2	0	64	760.969502728472	5
"103"	103	1	26	"hispanic"	"orange"	"accurate"	"HighSchool"	3	NA	48	811.087846812383	5
"104"	104	1	28	"hispanic"	"orange"	"accurate"	"MS"	4	0	30	927.131121096999	4
"105"	105	0	31	"white"	"orange"	"cannon"	"BA"	5	0	NA	846.468725841936	4
"106"	106	0	22	"white"	"orange"	"cannon"	"HighSchool"	1	1	83	623.50790657426	4
"107"	107	1	24	"black"	"white"	"candle"	"BA"	2	0	70	744.106230371162	6
"108"	108	0	24	"white"	"white"	"accurate"	"HighSchool"	3	1	48	787.792331956363	3
"109"	109	1	20	"asian"	"orange"	"candle"	"HighSchool"	4	0	21	937.894518417977	4
"110"	110	1	23	NA	"orange"	"cannon"	"HighSchool"	5	0	14	1066.62789296772	5
"111"	111	1	30	"black"	"orange"	"accurate"	"HighSchool"	1	1	70	646.645852749069	6
"112"	112	0	23	"white"	"orange"	"accurate"	"PhD"	2	0	66	651.986173014982	4
"113"	113	0	26	"white"	"white"	"accurate"	"BA"	3	1	52	692.839473790255	3
"114"	114	0	25	"white"	"white"	"cannon"	"MS"	4	0	NA	844.984710986439	4
"115"	115	0	25	"white"	"white"	"candle"	"HighSchool"	5	0	28	851.07398156288	2
"116"	116	0	27	"hispanic"	"white"	"broom"	"HighSchool"	1	1	71	627.377312269315	3
"117"	117	0	30	"white"	"orange"	"accurate"	"BA"	2	1	65	653.377544553373	3
"118"	118	0	27	"white"	"orange"	"cannon"	"BA"	3	0	47	774.143646500665	3
"119"	119	1	23	"other"	"white"	"accurate"	"PhD"	4	0	46	762.30406900092	5
"120"	120	0	26	"white"	"white"	"cannon"	"BA"	5	0	29	904.56058054254	3
"121"	121	0	23	"other"	"orange"	"candle"	"BA"	1	1	72	724.594328568584	3
"122"	122	1	27	"black"	"white"	"cannon"	"BA"	2	1	63	735.498114022143	5
"123"	123	0	22	"white"	NA	"accurate"	"PhD"	3	1	52	703.17456032611	2
"124"	124	1	27	"black"	"orange"	"accurate"	"MS"	4	0	29	861.447020256994	5
"125"	125	0	30	"white"	"white"	"candle"	"MS"	5	0	18	999.409576301636	2
"126"	126	1	29	"white"	"white"	"cannon"	"HighSchool"	1	1	64	571.937366609164	5
"127"	127	0	25	"black"	"orange"	"accurate"	"MS"	2	0	63	784.423812415731	3
"128"	128	1	26	"black"	"white"	"candle"	"BA"	3	0	57	706.796220117104	6
"129"	129	1	25	"white"	"white"	"candle"	"MS"	4	0	45	789.122607169387	5
"130"	130	0	26	"other"	"orange"	"accurate"	"BA"	5	0	14	1021.56963327018	2
"131"	131	1	23	"black"	"white"	"accurate"	"PhD"	1	1	87	629.272379465755	5
"132"	132	1	28	"black"	"orange"	"broom"	"MS"	2	1	58	692.069328380293	6
"133"	133	1	25	"white"	"white"	"candle"	"MS"	3	0	53	811.400475076125	4
"134"	134	1	21	"hispanic"	"orange"	"broom"	"HighSchool"	4	0	30	898.238366145698	4
"135"	135	0	28	"asian"	"orange"	"broom"	"PhD"	5	0	16	956.636342093561	2
"136"	136	1	28	"black"	NA	"broom"	"HighSchool"	1	0	72	654.937488181676	5
"137"	137	1	22	"asian"	"orange"	"cannon"	"MS"	2	1	63	778.47402956282	5
"138"	138	0	20	"white"	"orange"	"accurate"	"HighSchool"	3	0	53	739.82263974108	4
"139"	139	1	23	"white"	"orange"	"broom"	"HighSchool"	4	1	43	871.364997568604	6
"140"	140	1	26	"white"	"orange"	"broom"	"HighSchool"	5	0	0	977.965656289154	4
"141"	141	0	23	"white"	"orange"	"cannon"	"MS"	1	1	76	649.823509631823	5
"142"	142	1	24	"asian"	"white"	"accurate"	"HighSchool"	2	0	72	712.022914056767	6
"143"	143	0	23	"white"	"white"	"accurate"	"MS"	3	1	59	713.106396738639	2
"144"	144	0	23	"hispanic"	"white"	"cannon"	"MS"	4	0	40	815.188128989768	3
"145"	145	1	24	"white"	"orange"	"candle"	"PhD"	5	0	20	902.85462168193	5
"146"	146	1	27	"white"	"orange"	"cannon"	"HighSchool"	1	0	82	639.212656998677	7
"147"	147	1	23	"black"	"orange"	"cannon"	"HighSchool"	2	1	64	714.747199787978	5
"148"	148	1	24	"white"	"white"	"candle"	"HighSchool"	3	0	59	635.323727086475	4
"149"	149	0	27	"other"	"white"	"candle"	"MS"	4	0	33	900.105830949553	3
"150"	150	0	23	"white"	"white"	"broom"	"PhD"	5	0	28	903.532396929324	3
"151"	151	0	28	"black"	"white"	"cannon"	"PhD"	1	0	79	476.164133208823	4
"152"	152	1	23	"asian"	"orange"	"cannon"	"MS"	2	1	59	625.711980477367	5
"153"	153	0	22	"white"	"orange"	"accurate"	"MS"	3	0	51	843.289581791472	3
"154"	154	1	26	"asian"	"orange"	"candle"	"BA"	4	0	36	940.836395007484	4
"155"	155	1	25	"black"	"orange"	"candle"	"BA"	5	0	9	1077.25460754161	4
"156"	156	0	23	"hispanic"	"white"	"cannon"	"BA"	1	1	75	621.950752955445	4
"157"	157	1	26	"white"	"orange"	"accurate"	"PhD"	2	1	61	774.89927915643	4
