"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	0	29	"black"	"orange"	"glasses"	"BA"	1	1	76	734.561856104686	5
"2"	2	1	22	"hispanic"	"orange"	"glasses"	"MS"	2	0	67	697.780628130587	6
"3"	3	1	25	"white"	"orange"	"glasses"	"MS"	3	0	50	768.130846644991	4
"4"	4	0	25	"white"	"orange"	"glasses"	"HighSchool"	4	0	44	892.887038159442	3
"5"	5	1	23	"black"	"orange"	"eyepatch"	"PhD"	5	NA	31	915.360422956552	4
"6"	6	0	25	"white"	"brown"	"eyepatch"	"BA"	1	0	89	538.634843554843	4
"7"	7	0	23	"other"	"orange"	"accurate"	"BA"	2	1	71	655.020674048201	4
"8"	8	0	25	"hispanic"	"orange"	"broom"	"BA"	3	0	49	836.720003273822	3
"9"	9	1	22	"white"	"brown"	"eyepatch"	"BA"	4	0	49	719.613255543864	5
"10"	10	1	24	"white"	"orange"	"eyepatch"	"BA"	5	0	22	989.620136489067	5
"11"	11	1	26	"asian"	"orange"	"accurate"	"BA"	1	1	80	646.598031598177	6
"12"	12	1	20	"white"	"brown"	"broom"	"HighSchool"	2	1	71	719.831228345286	6
"13"	13	1	25	"hispanic"	"orange"	"eyepatch"	"BA"	3	1	57	705.084391059397	4
"14"	14	1	26	"white"	"brown"	"eyepatch"	"BA"	4	0	52	792.366638120039	4
"15"	15	1	26	"white"	"orange"	"broom"	"BA"	5	0	22	946.414539087865	4
"16"	16	1	26	"black"	NA	"eyepatch"	"BA"	1	1	92	583.842563510939	7
"17"	17	1	23	"asian"	"brown"	"glasses"	"HighSchool"	2	1	71	689.516241251081	6
"18"	18	0	25	"white"	"orange"	"broom"	"HighSchool"	3	1	47	707.151949015832	3
"19"	19	0	23	"white"	"brown"	"accurate"	"BA"	4	0	33	968.916393924944	3
"20"	20	1	24	"white"	"brown"	"accurate"	"PhD"	5	0	26	964.920061193532	4
"21"	21	1	27	"white"	"orange"	"eyepatch"	"HighSchool"	1	1	84	607.58211493225	6
"22"	22	1	24	"white"	"orange"	"glasses"	"PhD"	2	0	53	795.52989263542	4
