"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	0	24	"white"	"green"	"paper"	"PhD"	1	1	76	632.869380019898	5
"2"	2	1	27	"white"	"red"	"ship"	"MS"	2	1	61	730.479997011985	5
"3"	3	1	26	"white"	"green"	"accurate"	"HighSchool"	3	0	50	825.462949453333	6
"4"	4	1	25	"hispanic"	"red"	"candle"	"MS"	4	0	24	974.696393064695	5
"5"	5	0	21	"black"	"green"	"accurate"	"MS"	5	0	23	892.68312512215	2
"6"	6	0	23	"asian"	"green"	"candle"	"MS"	1	1	91	602.00763985492	4
"7"	7	1	27	"other"	"red"	"paper"	"BA"	2	0	69	669.605585074631	6
"8"	8	0	24	"asian"	"red"	"accurate"	"PhD"	3	0	55	740.304992414752	4
"9"	9	0	23	"white"	"red"	"accurate"	"HighSchool"	4	0	28	888.917113686387	2
"10"	10	0	25	"white"	"red"	"paper"	"HighSchool"	5	0	12	983.572497308371	3
"11"	11	1	25	"black"	"red"	"paper"	"MS"	1	1	82	632.53204766132	5
"12"	12	0	25	"asian"	"red"	"accurate"	"BA"	2	1	61	776.300632065764	4
"13"	13	0	27	"other"	"red"	"candle"	"MS"	3	0	51	798.145251147595	4
"14"	14	1	25	"black"	"green"	"accurate"	"MS"	4	0	45	905.33434152483	4
"15"	15	0	26	"asian"	"green"	"ship"	"BA"	5	0	29	855.075144618683	3
"16"	16	0	26	"white"	"green"	"ship"	"BA"	1	1	84	597.78798773327	5
"17"	17	0	26	"asian"	"green"	"accurate"	"HighSchool"	2	1	66	710.707824737114	4
"18"	18	0	23	"white"	"green"	"paper"	"PhD"	3	1	55	800.965863923556	4
"19"	19	0	25	"black"	"red"	"accurate"	"MS"	4	0	38	856.709503069029	3
"20"	20	1	27	"white"	"red"	"ship"	"BA"	5	0	22	1008.05705219756	4
"21"	21	1	28	"white"	"red"	"candle"	"BA"	1	1	79	562.100898441934	5
"22"	22	1	25	"white"	"red"	"accurate"	"BA"	2	0	59	601.985030717044	5
"23"	23	1	25	"black"	"red"	"ship"	"BA"	3	NA	53	754.453455913904	4
