"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	0	28	"black"	"black"	"eyepatch"	"HighSchool"	1	0	77	659.078594290699	5
"2"	2	0	25	"white"	"black"	"accurate"	"PhD"	2	1	58	775.757744086296	3
"3"	3	0	25	"hispanic"	"brown"	"ship"	"PhD"	3	0	51	807.793507369158	4
"4"	4	1	24	"hispanic"	"brown"	"broom"	"PhD"	4	0	34	951.836510919076	6
"5"	5	0	21	"other"	"black"	"accurate"	"BA"	5	0	6	951.215282555459	1
"6"	6	1	21	"other"	"black"	"ship"	"BA"	1	NA	77	565.825211390333	6
"7"	7	0	28	"white"	"black"	"ship"	"PhD"	2	0	58	724.587655821791	4
"8"	8	1	28	"asian"	"black"	"eyepatch"	"PhD"	3	1	43	915.461597376203	5
"9"	9	1	23	"other"	"brown"	"eyepatch"	"HighSchool"	4	0	42	813.699523367794	4
"10"	10	1	22	"white"	"brown"	"accurate"	"MS"	5	0	18	994.780486515274	4
"11"	11	0	21	"other"	"brown"	"eyepatch"	"PhD"	1	1	100	570.787553934223	5
"12"	12	1	24	"white"	"brown"	"eyepatch"	"MS"	2	0	64	695.358173302653	4
"13"	13	0	23	"white"	"brown"	"broom"	"BA"	3	0	57	739.161201929298	4
"14"	14	0	21	"white"	"black"	"ship"	"MS"	4	0	25	833.847450458112	1
"15"	15	0	24	"black"	"brown"	"broom"	"PhD"	5	NA	35	868.691195925036	3
"16"	16	1	23	"white"	"black"	"eyepatch"	"MS"	1	1	73	625.370700691783	6
"17"	17	1	21	"white"	"brown"	"ship"	"HighSchool"	2	1	78	740.627537019342	5
"18"	18	1	27	"white"	"brown"	"broom"	"BA"	3	1	54	874.467837082914	5
"19"	19	0	26	"hispanic"	"brown"	"ship"	"BA"	4	0	50	813.651590621898	3
"20"	20	0	24	"black"	"black"	"accurate"	"HighSchool"	5	0	23	969.582263171477	3
"21"	21	1	23	"hispanic"	"brown"	"broom"	"PhD"	1	1	82	728.074139048987	6
"22"	22	1	26	"black"	"black"	"broom"	"HighSchool"	2	1	68	631.526564478853	6
"23"	23	0	26	"other"	"black"	"broom"	"PhD"	3	0	52	764.610545512839	4
"24"	24	1	27	"white"	"black"	"broom"	"HighSchool"	4	0	23	905.524667122739	5
"25"	25	0	25	"white"	"brown"	"eyepatch"	"MS"	5	0	30	879.456641322681	3
"26"	26	0	25	"black"	"black"	"accurate"	"BA"	1	1	82	576.032780326162	5
"27"	27	1	25	"white"	"black"	"ship"	"BA"	2	1	62	751.314526478561	6
"28"	28	0	25	"black"	"brown"	"accurate"	"HighSchool"	3	0	56	686.491110491847	4
"29"	29	0	24	"hispanic"	"black"	"accurate"	"HighSchool"	4	0	24	977.642639985571	1
"30"	30	1	25	"black"	"brown"	"accurate"	"HighSchool"	5	0	25	861.454063046339	3
"31"	31	0	23	"hispanic"	"black"	"broom"	"HighSchool"	1	1	86	562.873676283362	5
"32"	32	0	23	"white"	"brown"	"accurate"	"HighSchool"	2	1	74	571.728300199702	5
"33"	33	1	25	"asian"	"black"	"broom"	"PhD"	3	0	37	752.387197998441	4
"34"	34	0	26	"white"	"brown"	"broom"	"BA"	4	1	34	757.123083883491	3
"35"	35	1	23	"white"	"black"	"ship"	"BA"	5	0	21	935.941535437707	5
"36"	36	1	25	"black"	"black"	"broom"	"BA"	1	1	NA	531.419181306824	4
"37"	37	1	23	"asian"	"black"	"broom"	"MS"	2	1	58	829.127950025335	5
"38"	38	1	24	"asian"	"black"	"broom"	"MS"	3	0	38	855.960467129597	5
"39"	39	0	22	"white"	"brown"	"eyepatch"	"PhD"	4	0	31	885.835751573249	2
"40"	40	0	26	"white"	"black"	"ship"	"BA"	5	0	22	915.716458128605	3
"41"	41	0	22	"asian"	"black"	"ship"	"PhD"	1	1	95	557.81821455666	5
"42"	42	1	25	"asian"	"brown"	"eyepatch"	"BA"	2	1	80	655.226808296359	6
"43"	43	1	26	"white"	"black"	"ship"	"MS"	3	1	46	741.92218383593	5
"44"	44	0	23	"black"	"black"	"accurate"	"MS"	4	0	34	879.231991824995	3
"45"	45	1	25	"white"	"brown"	"broom"	"MS"	5	1	21	905.03042972473	4
"46"	46	1	23	"black"	"brown"	"eyepatch"	"BA"	1	0	77	666.303565160036	5
"47"	47	0	24	"hispanic"	"black"	"eyepatch"	"HighSchool"	2	0	NA	613.184754830139	4
"48"	48	1	24	"white"	"brown"	"ship"	"MS"	3	1	46	891.390800089955	6
"49"	49	1	23	"white"	"brown"	"accurate"	NA	4	0	38	760.403501959438	4
"50"	50	0	20	"white"	"brown"	"ship"	"HighSchool"	5	0	27	1030.8163028138	4
"51"	51	0	26	NA	"black"	"accurate"	"BA"	1	1	79	504.575336055983	4
"52"	52	0	27	"white"	"black"	"accurate"	"MS"	2	1	72	606.296351329822	3
"53"	53	1	25	"white"	"black"	"ship"	"PhD"	3	1	37	839.66745813835	5
"54"	54	0	21	"black"	"black"	"broom"	"PhD"	4	0	40	854.278532438492	3
"55"	55	0	26	"asian"	"black"	"ship"	"HighSchool"	5	0	17	958.052422102032	2
"56"	56	1	26	"white"	"black"	"eyepatch"	"BA"	1	1	84	633.48388605967	6
"57"	57	0	24	"white"	"black"	"broom"	"MS"	2	0	66	NA	4
"58"	58	0	24	"other"	"black"	"accurate"	"PhD"	3	0	48	796.885680740512	5
"59"	59	1	28	"white"	"black"	"eyepatch"	"PhD"	4	0	37	877.093305386019	5
"60"	60	0	25	"asian"	"black"	"ship"	"PhD"	5	0	16	992.866682997151	2
"61"	61	0	25	"other"	"brown"	"broom"	"BA"	1	1	79	620.607478120041	4
"62"	62	0	19	"white"	"brown"	"accurate"	"MS"	2	NA	73	747.390690065847	4
"63"	63	0	26	"white"	"black"	"accurate"	"PhD"	3	1	49	825.18143983923	3
"64"	64	0	19	"white"	"black"	"accurate"	"MS"	4	0	34	879.177205161646	2
"65"	65	1	26	"white"	"black"	"accurate"	"MS"	5	0	6	1034.08686622543	4
"66"	66	1	25	"white"	"black"	"ship"	"PhD"	1	0	77	711.723292365848	6
"67"	67	1	28	"white"	"black"	"eyepatch"	"MS"	2	1	69	785.102604358122	6
"68"	68	1	22	"white"	"black"	"accurate"	"MS"	3	0	53	752.611583431627	6
"69"	69	0	25	"white"	"brown"	"eyepatch"	"BA"	4	0	40	744.456456390668	2
"70"	70	1	26	"white"	"brown"	"accurate"	"HighSchool"	5	0	24	972.622636314554	4
"71"	71	0	28	"white"	"brown"	"eyepatch"	"BA"	1	1	87	640.35426342628	4
"72"	72	1	25	"other"	"black"	"eyepatch"	"BA"	2	0	64	613.552585350767	6
"73"	73	1	24	"black"	"brown"	"accurate"	"BA"	3	1	51	718.389595696412	5
"74"	74	0	25	"black"	"black"	"ship"	"MS"	4	0	28	858.725792841561	3
"75"	75	1	22	"hispanic"	"brown"	"eyepatch"	"HighSchool"	5	0	31	895.664646301708	5
"76"	76	1	24	"black"	"brown"	"accurate"	"PhD"	1	1	97	416.758476521596	6
"77"	77	0	26	"black"	"black"	"ship"	"MS"	2	1	58	712.309145443235	4
"78"	78	1	25	"white"	"brown"	"broom"	"HighSchool"	3	1	51	848.422527130134	5
"79"	79	1	22	"white"	"brown"	"accurate"	NA	4	1	38	821.561324857894	4
"80"	80	1	25	"black"	"black"	"accurate"	"MS"	5	0	16	952.805890654507	4
"81"	81	1	29	"asian"	"brown"	"broom"	NA	1	0	96	472.199537992405	6
"82"	82	1	27	"other"	"black"	"broom"	"PhD"	2	1	59	746.0448691456	5
"83"	83	1	25	NA	"black"	"accurate"	"BA"	3	0	42	791.613810593493	4
"84"	84	1	25	"white"	"brown"	"broom"	"BA"	4	0	27	876.716386492716	4
"85"	85	0	25	"white"	"black"	"accurate"	"BA"	5	0	12	975.059532731599	3
"86"	86	1	26	"black"	"black"	"eyepatch"	"HighSchool"	1	1	87	587.397321426287	6
"87"	87	1	27	"white"	"brown"	"ship"	"HighSchool"	2	0	67	639.702892841665	5
"88"	88	0	22	"white"	"brown"	"accurate"	"PhD"	3	1	49	748.912645031976	4
"89"	89	1	24	"black"	"brown"	"broom"	"PhD"	4	1	39	821.867765464947	4
"90"	90	1	25	"hispanic"	"brown"	"broom"	"MS"	5	0	23	895.603178373976	4
"91"	91	1	27	"other"	"brown"	"broom"	"BA"	1	1	86	487.425627387661	7
"92"	92	1	26	"white"	"brown"	"ship"	"BA"	2	0	69	720.325582106635	6
"93"	93	0	26	"asian"	"brown"	"ship"	"HighSchool"	3	0	48	753.944829123099	4
"94"	94	0	26	"white"	"black"	"accurate"	"PhD"	4	0	31	971.8196593638	2
"95"	95	0	25	"black"	"brown"	"eyepatch"	"MS"	5	0	29	880.599326043217	2
"96"	96	0	25	"white"	"black"	"eyepatch"	"BA"	1	1	72	639.096778057232	3
"97"	97	1	24	"asian"	"black"	"ship"	"HighSchool"	2	1	68	626.629133879351	4
"98"	98	1	26	"white"	"black"	"accurate"	"PhD"	3	NA	51	739.802587162687	5
"99"	99	0	25	"white"	"black"	"accurate"	"HighSchool"	4	0	28	864.584606247779	NA
"100"	100	1	26	"white"	"brown"	"eyepatch"	"BA"	5	0	25	933.549164682395	4
"101"	101	1	22	"black"	"brown"	"broom"	"HighSchool"	1	1	93	533.16587777696	5
"102"	102	1	22	"black"	"brown"	"eyepatch"	"HighSchool"	2	0	70	632.215870515181	4
"103"	103	0	27	"black"	"black"	"eyepatch"	"HighSchool"	3	0	51	681.309369213174	3
"104"	104	1	25	"white"	"brown"	"eyepatch"	"PhD"	4	1	42	787.218212425059	5
"105"	105	0	26	"white"	"brown"	"ship"	"BA"	5	0	25	855.400209540098	3
"106"	106	1	26	"asian"	"black"	"broom"	"MS"	1	1	88	581.616020168757	7
"107"	107	1	21	"hispanic"	"brown"	"accurate"	"MS"	2	1	80	643.448704063455	6
"108"	108	1	25	"white"	"black"	"broom"	"HighSchool"	3	1	50	862.539650325513	5
"109"	109	1	26	"black"	"black"	"broom"	"MS"	4	0	47	732.529259295811	5
"110"	110	0	22	"hispanic"	"brown"	"broom"	"MS"	5	0	25	957.884953855663	2
"111"	111	1	28	"hispanic"	"brown"	"ship"	"HighSchool"	1	1	94	429.80180462459	7
"112"	112	0	25	"black"	"black"	"accurate"	"BA"	2	1	70	602.794174109199	4
"113"	113	0	24	"black"	"brown"	"broom"	"BA"	3	0	49	757.011533466431	4
"114"	114	1	25	"white"	"brown"	"broom"	"BA"	4	1	32	911.735286700367	5
"115"	115	0	24	"white"	"black"	"eyepatch"	"MS"	5	0	29	896.094139884998	3
"116"	116	1	26	"white"	"brown"	"broom"	"HighSchool"	1	1	82	551.561358363508	6
"117"	117	0	22	"hispanic"	"brown"	"ship"	"MS"	2	1	67	640.998885026465	3
"118"	118	1	27	"hispanic"	NA	"eyepatch"	"HighSchool"	3	0	62	778.602833693136	5
"119"	119	1	25	"white"	"black"	"accurate"	"BA"	4	0	32	895.652000059774	5
"120"	120	0	25	"white"	"black"	"ship"	"MS"	5	NA	14	926.083345438961	3
"121"	121	1	27	"other"	"black"	"ship"	"MS"	1	1	94	511.898433150457	6
"122"	122	0	20	"black"	"brown"	"accurate"	"MS"	2	0	71	673.959969162157	4
"123"	123	1	24	"white"	"brown"	"ship"	"PhD"	3	0	62	674.944114927335	6
"124"	124	0	27	"hispanic"	"brown"	"broom"	"PhD"	4	1	34	853.90298140355	3
"125"	125	0	21	"black"	"black"	"accurate"	"HighSchool"	5	0	14	961.085085163204	3
"126"	126	1	24	"black"	"black"	"ship"	"BA"	1	1	82	679.144599437674	6
"127"	127	1	23	"black"	"brown"	"broom"	"PhD"	2	0	62	715.569209040379	5
"128"	128	1	30	"black"	"brown"	"eyepatch"	"PhD"	3	1	58	712.494896459866	6
"129"	129	1	24	"white"	"brown"	"accurate"	"BA"	4	0	42	864.998286871377	6
"130"	130	0	24	"other"	"brown"	"ship"	"HighSchool"	5	0	14	941.952957517863	2
"131"	131	0	21	"white"	"black"	"accurate"	"PhD"	1	1	83	502.33470189325	4
"132"	132	0	30	"hispanic"	"black"	"ship"	"HighSchool"	2	1	65	696.989761599213	3
"133"	133	1	24	"black"	"black"	"ship"	"MS"	3	0	51	809.443466039894	5
"134"	134	0	23	"white"	"black"	"ship"	"PhD"	4	1	31	819.163929021694	4
"135"	135	0	27	"white"	"black"	"ship"	"HighSchool"	5	0	10	956.732123673724	2
"136"	136	0	27	"white"	"black"	"accurate"	"MS"	1	1	70	636.951666386033	4
"137"	137	0	27	"white"	"black"	"eyepatch"	"HighSchool"	2	1	65	721.469109940148	4
"138"	138	1	27	"white"	"brown"	"ship"	"MS"	3	0	61	719.874757554171	6
"139"	139	1	25	"black"	"black"	"broom"	"BA"	4	0	34	921.690353601329	5
"140"	140	0	25	"white"	"brown"	"eyepatch"	"PhD"	5	0	32	961.605000362185	4
"141"	141	1	26	"white"	"black"	"accurate"	"BA"	1	1	84	643.226846272165	6
"142"	142	1	28	"white"	"black"	"broom"	"PhD"	2	1	55	758.868558076355	6
"143"	143	1	29	"black"	"brown"	"ship"	"BA"	3	1	59	781.020709735598	6
"144"	144	0	25	"white"	"brown"	"broom"	"PhD"	4	1	31	828.828566601293	3
"145"	145	1	28	"black"	"black"	"broom"	"HighSchool"	5	0	12	1009.05308023936	4
"146"	146	0	26	"black"	"black"	"broom"	"PhD"	1	1	77	601.129487894757	5
"147"	147	1	23	"white"	"brown"	"accurate"	"BA"	2	0	79	739.037154667449	6
"148"	148	0	28	"white"	"brown"	"accurate"	"PhD"	3	1	58	735.110511616465	4
"149"	149	1	22	"white"	"brown"	"ship"	"MS"	4	1	42	781.909550897812	4
"150"	150	0	24	"asian"	"black"	"broom"	"HighSchool"	5	0	19	893.001678837535	2
"151"	151	1	24	"white"	"brown"	"ship"	"HighSchool"	1	1	86	599.979042593646	6
"152"	152	1	24	"white"	"black"	"accurate"	"HighSchool"	2	1	75	645.723284844053	6
"153"	153	0	20	"white"	"brown"	"broom"	"HighSchool"	3	1	44	858.633964744117	4
"154"	154	0	19	"white"	"brown"	"broom"	"BA"	4	0	32	892.124858501457	3
"155"	155	0	24	"black"	"black"	"ship"	"MS"	5	0	23	886.931302773544	3
"156"	156	0	26	"white"	"black"	"accurate"	"HighSchool"	1	1	70	683.845851582234	4
"157"	157	0	24	"hispanic"	"brown"	"accurate"	"MS"	2	1	71	546.546348757628	4
"158"	158	0	24	"white"	"black"	"accurate"	"BA"	3	0	61	713.297237816758	3
"159"	159	0	27	"white"	"black"	"ship"	"PhD"	4	1	29	899.407331146748	2
"160"	160	1	28	"asian"	"black"	"eyepatch"	"BA"	5	0	25	945.813642652722	4
"161"	161	1	25	"white"	"brown"	"eyepatch"	"HighSchool"	1	1	79	703.28062216201	6
"162"	162	0	24	"black"	"brown"	"accurate"	"MS"	2	1	69	639.709269257173	4
"163"	163	0	27	"black"	"brown"	"eyepatch"	"BA"	3	1	54	832.543501975829	4
"164"	164	1	26	"white"	"black"	"eyepatch"	"HighSchool"	4	0	36	810.369814166423	3
"165"	165	1	24	"other"	"black"	"eyepatch"	"BA"	5	0	14	1047.1881230003	3
"166"	166	0	27	"hispanic"	"black"	"accurate"	"MS"	1	1	83	493.426571241697	5
"167"	167	0	25	"asian"	"black"	"ship"	"BA"	2	0	49	764.647061894422	4
"168"	168	1	21	"white"	"brown"	"eyepatch"	"MS"	3	0	53	773.519936983096	3
"169"	169	1	23	"white"	"brown"	"ship"	"HighSchool"	4	0	40	836.186658721172	4
"170"	170	0	26	"white"	"brown"	"broom"	"MS"	5	0	17	959.31885181974	3
"171"	171	0	26	"hispanic"	"black"	"broom"	"MS"	1	1	86	577.652405084814	5
"172"	172	1	24	"white"	"brown"	"eyepatch"	"HighSchool"	2	0	75	664.524997779785	5
"173"	173	1	24	"asian"	"black"	"accurate"	"PhD"	3	0	36	925.904667649272	6
"174"	174	1	26	"other"	"black"	"ship"	"MS"	4	1	34	847.465673547116	4
"175"	175	0	24	"asian"	"brown"	"accurate"	"MS"	5	0	19	1001.39205917171	2
"176"	176	0	25	"black"	"brown"	"eyepatch"	"BA"	1	1	81	605.977024265573	4
"177"	177	1	22	"black"	"brown"	"ship"	"HighSchool"	2	0	74	716.385292114232	6
"178"	178	0	25	"other"	"brown"	"ship"	"PhD"	3	0	58	754.868715765628	3
"179"	179	1	26	"black"	"black"	"accurate"	"MS"	4	0	42	748.06927546313	5
"180"	180	0	22	"other"	NA	"accurate"	"BA"	5	0	21	993.283707648972	2
"181"	181	1	25	"hispanic"	"brown"	"eyepatch"	"BA"	1	1	95	451.086450186739	7
"182"	182	1	27	"white"	"black"	"broom"	"HighSchool"	2	0	75	577.15863200209	6
"183"	183	1	26	"hispanic"	"brown"	"eyepatch"	"HighSchool"	3	0	56	720.590738831832	5
"184"	184	0	24	"white"	"black"	"ship"	"HighSchool"	4	0	36	896.625211096306	4
