"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	1	26	"black"	"blue"	"accurate"	"MS"	1	0	69	594.408916138416	5
"2"	2	0	27	"black"	"blue"	"paper"	"HighSchool"	2	0	62	678.060262434542	4
"3"	3	0	25	"white"	"orange"	"paper"	"PhD"	3	1	46	827.194848988984	4
"4"	4	0	27	"white"	"orange"	"paper"	"HighSchool"	4	0	25	904.963222413674	3
"5"	5	0	24	"white"	"orange"	"cannon"	"MS"	5	0	17	961.228172703952	2
"6"	6	1	25	"black"	"blue"	"cannon"	"HighSchool"	1	1	88	569.791407520927	6
"7"	7	1	28	"hispanic"	"blue"	"accurate"	"MS"	2	0	64	668.513593251566	6
"8"	8	1	25	"black"	"blue"	"candle"	"PhD"	3	0	50	846.37887626928	6
"9"	9	1	26	"black"	"blue"	"accurate"	"PhD"	4	0	37	882.183756255129	4
"10"	10	1	26	"white"	"orange"	"accurate"	"MS"	5	0	18	916.66684797985	4
"11"	11	1	26	"white"	"orange"	"candle"	"BA"	1	1	72	616.427306492431	5
"12"	12	0	29	"asian"	"orange"	"accurate"	"MS"	2	1	59	694.22212847548	4
"13"	13	1	26	"other"	"blue"	"cannon"	"MS"	3	0	41	815.444942129066	6
"14"	14	1	26	"asian"	"blue"	"accurate"	"HighSchool"	4	1	46	750.206190310885	6
"15"	15	0	21	"white"	"blue"	"cannon"	"BA"	5	0	7	998.957824434837	2
"16"	16	0	27	"other"	"blue"	"cannon"	"MS"	1	0	72	752.297221999484	4
"17"	17	0	23	"black"	"blue"	"cannon"	"HighSchool"	2	1	64	732.419794978391	5
"18"	18	1	25	"black"	"orange"	"candle"	"BA"	3	1	55	718.624744524731	6
"19"	19	0	27	"white"	"orange"	"candle"	"BA"	4	1	33	912.546872629042	3
"20"	20	1	26	"white"	"orange"	"paper"	"MS"	5	0	23	930.369313637927	4
"21"	21	0	24	"white"	"orange"	"cannon"	"HighSchool"	1	0	88	640.431082148761	4
"22"	22	0	26	"hispanic"	"orange"	"paper"	"MS"	2	1	82	720.37258779961	5
"23"	23	1	24	"other"	"orange"	"accurate"	"BA"	3	1	48	670.838197878346	5
"24"	24	1	21	"white"	"orange"	"cannon"	"PhD"	4	0	25	955.608766946547	3
"25"	25	0	24	"white"	"orange"	"paper"	"HighSchool"	5	1	16	957.220070190603	2
"26"	26	0	24	"other"	"orange"	"accurate"	"MS"	1	1	NA	584.171378271746	4
"27"	27	0	28	"hispanic"	"blue"	"paper"	"BA"	2	1	65	735.435755336449	5
"28"	28	1	26	"black"	"blue"	"accurate"	"HighSchool"	3	0	45	815.523503370456	5
"29"	29	0	25	"white"	"blue"	"accurate"	"HighSchool"	4	1	27	960.866812499718	3
"30"	30	0	26	"white"	"orange"	"cannon"	"PhD"	5	1	27	945.049438398302	3
"31"	31	1	30	"black"	"blue"	"candle"	"MS"	1	1	72	669.074511103993	5
"32"	32	0	25	"white"	"blue"	"accurate"	"BA"	2	0	70	710.714448982784	5
"33"	33	0	25	"white"	"blue"	"accurate"	"MS"	3	1	55	698.511994128968	NA
"34"	34	1	23	"other"	"blue"	"accurate"	"PhD"	4	1	23	885.401331799187	4
"35"	35	1	24	"black"	"blue"	"accurate"	"HighSchool"	5	0	6	970.409357353455	5
"36"	36	1	22	"black"	"orange"	"accurate"	"HighSchool"	1	1	88	535.192999805482	5
"37"	37	0	24	"hispanic"	"blue"	"cannon"	"BA"	2	0	58	740.482934302547	4
"38"	38	0	27	"hispanic"	"orange"	"accurate"	"BA"	3	0	53	876.442912131483	5
"39"	39	0	24	"black"	"blue"	"cannon"	"HighSchool"	4	0	42	822.94296903822	4
"40"	40	0	27	"hispanic"	"orange"	"accurate"	"BA"	5	0	8	1041.53890812582	2
"41"	41	0	24	"hispanic"	"orange"	"paper"	"MS"	1	1	87	492.609497806526	4
"42"	42	1	26	"white"	"blue"	"cannon"	"PhD"	2	1	60	704.801972060572	5
"43"	43	1	27	"other"	"orange"	"paper"	"HighSchool"	3	1	56	797.364063658384	6
"44"	44	1	26	"white"	"blue"	"cannon"	"HighSchool"	4	0	19	NA	3
"45"	45	1	27	"hispanic"	"blue"	"candle"	"BA"	5	1	10	1015.5812340032	5
"46"	46	1	25	"asian"	"orange"	"paper"	"MS"	1	0	83	548.244406241734	5
"47"	47	1	25	"white"	"blue"	"cannon"	"MS"	2	1	55	810.068868377871	5
"48"	48	0	23	"white"	"orange"	"paper"	"MS"	3	0	56	779.316653278933	4
"49"	49	0	23	"other"	"blue"	"accurate"	"BA"	4	0	27	941.152887761756	2
"50"	50	1	22	"other"	"blue"	"accurate"	"PhD"	5	0	13	1075.65616191068	3
"51"	51	1	23	"white"	"blue"	"candle"	"MS"	1	1	90	526.038418568648	6
"52"	52	1	26	"white"	"blue"	"paper"	"BA"	2	0	64	740.888854103607	5
"53"	53	0	27	"other"	"orange"	"paper"	"HighSchool"	3	0	63	723.447612424721	5
"54"	54	0	24	"white"	"orange"	"accurate"	"BA"	4	0	39	819.845092343058	4
"55"	55	0	23	"other"	"orange"	"accurate"	"HighSchool"	5	0	21	977.838375428746	3
"56"	56	0	27	"white"	"orange"	"cannon"	"HighSchool"	1	1	95	560.259330354827	6
"57"	57	1	27	"white"	"blue"	"accurate"	"HighSchool"	2	0	46	755.288107926919	5
"58"	58	0	26	"white"	"orange"	"accurate"	"BA"	3	1	60	769.846485590504	4
"59"	59	0	26	"white"	"blue"	"candle"	"BA"	4	0	25	850.319539438306	3
"60"	60	0	25	"other"	"blue"	"candle"	"HighSchool"	5	0	17	919.039656778394	3
"61"	61	1	27	"white"	"blue"	"paper"	"HighSchool"	1	1	75	617.552859650183	5
"62"	62	1	26	"white"	"blue"	"cannon"	"MS"	2	1	62	763.278493085182	NA
"63"	63	1	24	"white"	"blue"	"cannon"	"HighSchool"	3	0	47	809.860654801873	4
"64"	64	0	26	"white"	"blue"	"cannon"	"MS"	4	0	26	906.057316619888	2
"65"	65	1	23	"black"	"orange"	"paper"	"PhD"	5	0	18	880.64189371198	3
"66"	66	1	25	"asian"	"blue"	"candle"	"MS"	1	1	86	657.71576025121	6
"67"	67	1	22	"white"	"blue"	"cannon"	"BA"	2	1	55	664.682338037281	6
"68"	68	1	24	"black"	"orange"	"accurate"	"MS"	3	1	48	791.669087729875	4
"69"	69	0	24	"black"	"blue"	"accurate"	NA	4	0	25	962.757840002714	3
"70"	70	1	29	"other"	"blue"	"candle"	"HighSchool"	5	0	21	915.404374485792	4
"71"	71	0	27	"hispanic"	"blue"	"candle"	"HighSchool"	1	NA	75	669.43423658132	5
"72"	72	0	28	"black"	"blue"	"paper"	"MS"	2	0	75	582.699620376912	4
"73"	73	1	24	"asian"	"blue"	"paper"	"PhD"	3	0	47	730.862364185127	4
"74"	74	0	26	"white"	"orange"	"paper"	"PhD"	4	0	42	659.161051137627	4
"75"	75	1	24	"asian"	"orange"	"candle"	"HighSchool"	5	0	14	926.180842767356	4
"76"	76	0	25	"other"	"orange"	"cannon"	"BA"	1	1	84	659.977729261671	5
"77"	77	1	25	"white"	"blue"	"candle"	"HighSchool"	2	0	61	632.199553970006	5
"78"	78	0	23	"black"	"blue"	"cannon"	"MS"	3	1	49	764.56683536543	3
"79"	79	0	29	"black"	"orange"	"paper"	"PhD"	4	1	47	866.389153156573	3
"80"	80	1	21	"hispanic"	"orange"	"accurate"	"HighSchool"	5	0	20	904.02851509405	4
"81"	81	0	27	"black"	"blue"	"cannon"	"HighSchool"	1	1	79	595.855904918129	4
"82"	82	1	28	"white"	"orange"	"cannon"	"PhD"	2	1	55	844.667606940376	4
"83"	83	0	24	"black"	"blue"	"candle"	"PhD"	3	0	44	777.688284484123	5
"84"	84	0	27	"black"	"orange"	"candle"	"PhD"	4	0	33	889.505974006078	3
"85"	85	0	27	"white"	"blue"	"candle"	"HighSchool"	5	0	22	927.573942848292	3
"86"	86	1	25	"white"	"blue"	"cannon"	"HighSchool"	1	1	84	660.601132487073	5
"87"	87	0	28	"asian"	"blue"	"candle"	"MS"	2	1	58	701.585663645559	4
"88"	88	1	24	"white"	"orange"	"paper"	"BA"	3	0	57	652.496608369341	5
"89"	89	0	25	"black"	"orange"	"cannon"	"HighSchool"	4	0	32	774.030730474937	3
"90"	90	1	24	"hispanic"	"blue"	"cannon"	"HighSchool"	5	0	22	1010.88512937118	4
"91"	91	0	24	"white"	"blue"	"paper"	"PhD"	1	0	64	783.39828608655	3
"92"	92	0	25	NA	"blue"	"candle"	"BA"	2	0	50	875.662647914153	3
"93"	93	0	25	"hispanic"	"orange"	"accurate"	"MS"	3	0	57	677.917723487117	3
"94"	94	1	24	"white"	"orange"	"candle"	"PhD"	4	0	44	850.126756250019	6
"95"	95	1	25	"white"	"blue"	"accurate"	"BA"	5	0	20	880.504071395975	3
"96"	96	1	22	"white"	"blue"	"cannon"	"BA"	1	1	70	781.67328661095	5
"97"	97	0	27	"asian"	"orange"	"accurate"	"HighSchool"	2	0	69	645.123522650207	5
"98"	98	0	26	"other"	"orange"	"accurate"	"MS"	3	1	49	679.311088412758	NA
"99"	99	1	22	"asian"	"blue"	"accurate"	"HighSchool"	4	0	32	991.743413719443	4
"100"	100	0	26	"black"	"blue"	"candle"	"HighSchool"	5	0	21	912.755335162091	3
"101"	101	0	23	"white"	"orange"	"cannon"	"BA"	1	1	88	598.105566888535	4
"102"	102	0	25	"black"	"blue"	"candle"	"BA"	2	1	46	809.702219966944	2
"103"	103	1	24	"asian"	"blue"	"paper"	"BA"	3	0	52	877.901141583382	6
"104"	104	1	26	"black"	"orange"	"cannon"	"HighSchool"	4	0	38	851.145692178009	4
"105"	105	0	27	"white"	"blue"	"paper"	"MS"	5	0	11	1033.60195414647	1
"106"	106	0	25	"white"	"blue"	"candle"	"BA"	1	1	85	623.520414631119	4
"107"	107	0	25	"black"	"blue"	"candle"	"BA"	2	0	55	NA	4
"108"	108	0	25	"other"	"blue"	"accurate"	"MS"	3	NA	53	724.71437690737	3
"109"	109	1	24	"white"	"blue"	"accurate"	"PhD"	4	1	25	928.318333493131	3
"110"	110	1	27	"white"	"blue"	"accurate"	"MS"	5	0	15	981.73382868959	4
"111"	111	0	24	"white"	"orange"	"candle"	"MS"	1	1	80	604.660614374158	4
"112"	112	1	24	"black"	"blue"	"accurate"	"HighSchool"	2	0	66	657.884872981924	6
"113"	113	1	24	"white"	"orange"	"paper"	"MS"	3	0	56	722.687202060757	5
"114"	114	1	25	"asian"	"orange"	"paper"	"MS"	4	0	31	907.169734212526	4
"115"	115	0	24	"other"	"orange"	"cannon"	"MS"	5	0	12	957.303615913685	3
"116"	116	1	25	"black"	"orange"	"cannon"	"BA"	1	1	90	532.396007489392	7
"117"	117	0	23	"white"	"blue"	"cannon"	"PhD"	2	1	60	739.894717618237	4
"118"	118	1	26	"white"	"orange"	"accurate"	"PhD"	3	1	58	728.864991732582	5
"119"	119	1	22	"hispanic"	"blue"	"cannon"	"PhD"	4	0	24	993.62291004386	4
"120"	120	0	25	"white"	"orange"	"cannon"	"PhD"	5	0	13	974.307484370994	3
"121"	121	1	23	"asian"	"blue"	"cannon"	"MS"	1	1	76	638.83306048796	5
"122"	122	0	26	"white"	"blue"	"candle"	"BA"	2	0	58	764.29445295968	4
"123"	123	1	25	"asian"	"orange"	"accurate"	"PhD"	3	0	47	732.399390106377	4
"124"	124	1	29	"white"	"orange"	"candle"	"MS"	4	0	34	887.97529394458	4
"125"	125	0	22	"white"	"blue"	"candle"	"PhD"	5	0	10	990.752763948523	3
"126"	126	1	25	"black"	"blue"	"paper"	"BA"	1	0	77	626.39505858424	7
"127"	127	0	25	"white"	"orange"	"accurate"	"BA"	2	1	69	662.855883318202	4
"128"	128	0	25	"white"	"orange"	"cannon"	"MS"	3	0	57	801.743308328682	4
"129"	129	0	26	"white"	"orange"	"candle"	"MS"	4	0	40	763.982885099359	4
"130"	130	0	24	"hispanic"	"orange"	"accurate"	"MS"	5	0	14	976.678997125884	3
"131"	131	1	26	"other"	"orange"	"accurate"	"PhD"	1	1	94	607.299760656726	6
"132"	132	0	24	"asian"	"orange"	"candle"	"BA"	2	1	72	645.930598494247	4
"133"	133	0	25	"black"	"blue"	"paper"	"HighSchool"	3	0	56	669.534906179788	4
"134"	134	1	25	"asian"	"orange"	"paper"	"HighSchool"	4	0	40	885.641104915871	4
"135"	135	0	23	"white"	"blue"	"paper"	"BA"	5	0	18	950.601333160174	2
"136"	136	0	25	"asian"	"blue"	"cannon"	"PhD"	1	1	75	617.965928863723	5
"137"	137	0	25	"asian"	"orange"	"paper"	"BA"	2	0	73	676.758517197627	4
"138"	138	1	27	"asian"	"blue"	"paper"	"BA"	3	1	42	803.866797295103	5
"139"	139	1	25	"hispanic"	"orange"	"paper"	"PhD"	4	1	35	878.601725264849	NA
"140"	140	0	27	"white"	"blue"	"candle"	"MS"	5	0	29	847.817511515424	3
