"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	1	25	"hispanic"	"black"	"broom"	"BA"	1	0	77	691.48086134877	5
"2"	2	1	26	NA	"yellow"	"ship"	"MS"	2	1	66	732.553010225345	6
"3"	3	0	21	"white"	"black"	"ship"	"PhD"	3	0	55	800.283332467791	3
"4"	4	0	23	"black"	"black"	"accurate"	"HighSchool"	4	0	31	975.118247995776	3
"5"	5	0	27	"asian"	"yellow"	"broom"	"BA"	5	0	10	958.03570771227	2
"6"	6	0	28	"black"	"black"	"candle"	"PhD"	1	NA	87	611.815407374092	2
"7"	7	1	28	"white"	"yellow"	"accurate"	"PhD"	2	1	56	727.301215935731	5
"8"	8	1	25	"asian"	"black"	"accurate"	"PhD"	3	0	59	644.139257245296	5
"9"	9	1	23	"black"	"yellow"	"accurate"	"HighSchool"	4	1	52	747.135192868284	5
"10"	10	1	24	"white"	"yellow"	"broom"	"PhD"	5	0	18	917.928182394668	3
"11"	11	0	25	"white"	"yellow"	"ship"	"MS"	1	1	70	719.877955568766	4
"12"	12	0	22	"other"	"black"	"accurate"	"MS"	2	1	87	546.776520845949	3
"13"	13	1	26	"black"	"yellow"	"broom"	"BA"	3	1	48	823.051122879805	4
"14"	14	0	27	"white"	"yellow"	"broom"	"HighSchool"	4	0	32	860.94041015444	3
"15"	15	0	28	"white"	"yellow"	"candle"	"MS"	5	0	8	979.858548771994	2
"16"	16	0	25	"black"	"black"	"broom"	"MS"	1	1	80	666.294163064457	4
"17"	17	0	29	"white"	"black"	"accurate"	"BA"	2	1	82	639.214092402785	4
"18"	18	1	24	"hispanic"	"yellow"	"broom"	"BA"	3	1	44	781.372242345239	4
"19"	19	0	26	"black"	"black"	"accurate"	"HighSchool"	4	1	41	769.562984889843	3
"20"	20	1	22	"white"	"black"	"candle"	"BA"	5	0	31	896.226832171783	5
"21"	21	0	28	"black"	"yellow"	"ship"	"HighSchool"	1	1	82	610.971994536459	4
"22"	22	0	27	"white"	"black"	"candle"	"MS"	2	1	78	732.676469604672	5
"23"	23	1	22	"white"	"black"	"candle"	"PhD"	3	1	47	715.323975621299	4
"24"	24	1	22	"black"	"black"	"candle"	"MS"	4	0	46	728.319600402928	5
"25"	25	0	25	"white"	"yellow"	"ship"	"BA"	5	0	22	977.19566710513	2
"26"	26	0	26	"white"	"black"	"candle"	"MS"	1	NA	82	543.301966017277	4
"27"	27	1	25	"asian"	"yellow"	"ship"	"MS"	2	0	73	630.628644193438	6
"28"	28	1	21	"white"	"yellow"	"accurate"	"MS"	3	1	42	762.624423236859	4
"29"	29	0	26	"other"	"black"	"broom"	"HighSchool"	4	0	42	833.039279778014	4
"30"	30	1	25	"black"	"black"	"ship"	"MS"	5	0	22	960.4789757649	4
"31"	31	1	23	"white"	"black"	"broom"	"BA"	1	0	91	652.009932393698	4
"32"	32	1	25	"white"	"black"	"ship"	"HighSchool"	2	1	79	635.227319956287	5
"33"	33	0	26	"asian"	"yellow"	"accurate"	"PhD"	3	0	50	835.08735054035	3
"34"	34	0	24	"other"	"yellow"	"broom"	"BA"	4	0	35	882.653104876969	2
"35"	35	0	26	"white"	"black"	"accurate"	"MS"	5	0	27	913.365171747999	2
"36"	36	1	25	"other"	"yellow"	"ship"	"BA"	1	1	84	584.215980240186	6
"37"	37	1	25	"asian"	"yellow"	"candle"	"PhD"	2	1	73	718.134448069074	5
"38"	38	1	25	"black"	"black"	"accurate"	"PhD"	3	1	57	789.673180985617	4
"39"	39	1	27	"white"	"yellow"	"candle"	"BA"	4	0	28	826.283603737279	3
"40"	40	0	23	"black"	"yellow"	"ship"	"PhD"	5	0	11	937.190647590974	1
"41"	41	0	28	"asian"	"yellow"	"candle"	"BA"	1	1	75	652.969351244587	3
"42"	42	1	27	"white"	"black"	"broom"	"HighSchool"	2	1	76	693.473943165964	5
"43"	43	0	22	"other"	"black"	"accurate"	"PhD"	3	1	51	744.373275385323	3
"44"	44	0	22	"white"	"yellow"	"candle"	"MS"	4	0	25	905.072065200071	3
"45"	45	1	26	"asian"	"black"	"ship"	"BA"	5	0	23	832.539708951715	5
"46"	46	0	25	"white"	"yellow"	"candle"	"PhD"	1	1	78	667.046065500368	4
"47"	47	0	22	"white"	"yellow"	"ship"	"PhD"	2	0	58	773.965488282226	4
"48"	48	0	25	"black"	"yellow"	"broom"	"PhD"	3	1	42	797.633283168504	3
"49"	49	0	24	"white"	"yellow"	"ship"	"HighSchool"	4	0	37	804.504869656786	2
"50"	50	1	25	"white"	"yellow"	"candle"	"HighSchool"	5	0	32	921.076869055467	4
"51"	51	1	27	"hispanic"	"black"	"candle"	"MS"	1	1	84	674.111470133985	6
"52"	52	1	24	"black"	"black"	"candle"	"HighSchool"	2	0	72	593.412182029945	4
"53"	53	1	28	"black"	"yellow"	"candle"	"HighSchool"	3	0	60	662.086165233787	5
"54"	54	0	23	"hispanic"	"yellow"	"ship"	"BA"	4	0	20	912.496698425326	2
"55"	55	0	28	"white"	"black"	"broom"	"MS"	5	1	18	842.194876160411	3
"56"	56	0	23	"other"	"black"	"ship"	"BA"	1	1	82	662.387430920774	4
"57"	57	1	24	"other"	"yellow"	"candle"	"PhD"	2	0	59	703.664369978516	5
"58"	58	0	26	"white"	"yellow"	"broom"	"HighSchool"	3	0	42	691.297909933212	2
"59"	59	1	25	"white"	"black"	"candle"	"BA"	4	0	46	822.696098733671	4
"60"	60	1	23	"white"	"yellow"	"accurate"	"PhD"	5	0	0	980.135877112048	3
"61"	61	0	23	"black"	"black"	"candle"	"PhD"	1	1	87	595.005265848855	4
"62"	62	1	26	"other"	"yellow"	"ship"	"PhD"	2	0	68	746.153458805758	6
"63"	63	0	26	"other"	"yellow"	"broom"	"PhD"	3	1	39	747.988804385177	3
"64"	64	1	24	"white"	"black"	"accurate"	"PhD"	4	0	34	835.068365661853	5
"65"	65	1	28	"white"	"black"	"ship"	"PhD"	5	0	23	963.015814062202	4
"66"	66	0	23	"other"	"yellow"	"accurate"	"MS"	1	0	76	595.082987485066	4
"67"	67	0	23	"other"	"black"	"broom"	"HighSchool"	2	0	76	659.168695335314	5
"68"	68	1	25	"asian"	"black"	"ship"	"PhD"	3	0	56	775.388941295376	5
"69"	69	1	25	"black"	"yellow"	"candle"	"BA"	4	0	28	938.607462326151	3
"70"	70	0	26	"hispanic"	"black"	"accurate"	"MS"	5	0	25	946.460240608397	2
"71"	71	1	27	"white"	"black"	"broom"	"MS"	1	1	91	553.838943553359	5
"72"	72	1	28	"black"	"yellow"	"candle"	"MS"	2	1	73	660.514884228782	6
"73"	73	1	26	"white"	"yellow"	"broom"	"HighSchool"	3	0	56	783.999210640013	4
"74"	74	0	24	"white"	"yellow"	"accurate"	"BA"	4	0	32	907.253476294512	3
"75"	75	1	25	"white"	"yellow"	"broom"	"HighSchool"	5	0	25	897.94610747166	4
"76"	76	1	26	"asian"	"yellow"	"broom"	"PhD"	1	1	77	613.977321253165	6
"77"	77	1	23	"asian"	"black"	"ship"	"PhD"	2	1	72	665.044535643096	5
"78"	78	0	22	"black"	"black"	"broom"	"BA"	3	0	59	798.508687009092	4
"79"	79	0	27	"white"	"black"	"accurate"	"HighSchool"	4	0	28	856.637053707929	2
