"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	1	24	"white"	"red"	"accurate"	"MS"	1	1	81	645.198011312035	6
"2"	2	0	25	"white"	"blue"	"accurate"	"PhD"	2	1	70	596.67351473875	3
"3"	3	1	23	"asian"	"blue"	"ship"	NA	3	0	51	720.769973214385	4
"4"	4	1	27	"white"	"red"	"ship"	"PhD"	4	0	29	920.969760529816	4
"5"	5	0	24	"black"	"blue"	"paper"	"PhD"	5	0	17	977.536934398956	3
"6"	6	0	24	"other"	"red"	"ship"	"PhD"	1	0	96	635.341347196811	5
"7"	7	0	26	"black"	"blue"	"ship"	"MS"	2	1	66	754.156541277737	3
"8"	8	1	28	"black"	"blue"	"paper"	"MS"	3	0	48	801.601228759376	5
"9"	9	0	27	"other"	"red"	"glasses"	"MS"	4	0	45	842.563420904287	3
"10"	10	1	24	"white"	"red"	"paper"	"PhD"	5	0	17	906.172319100866	5
"11"	11	1	23	"asian"	"red"	"ship"	"HighSchool"	1	1	86	564.095468699682	6
"12"	12	1	21	"other"	"blue"	"glasses"	"MS"	2	1	50	674.316649607559	5
"13"	13	1	26	"hispanic"	"red"	"accurate"	"PhD"	3	0	48	780.974194186393	5
"14"	14	0	25	"white"	"red"	"glasses"	"HighSchool"	4	1	34	874.290387579274	2
"15"	15	1	26	"black"	"blue"	"accurate"	"BA"	5	0	30	829.521618515167	5
"16"	16	1	29	"white"	"blue"	"accurate"	"PhD"	1	1	67	686.586476840307	5
"17"	17	1	26	"white"	"blue"	"ship"	"HighSchool"	2	1	54	780.425163581907	3
"18"	18	0	23	"white"	"red"	"ship"	"MS"	3	1	55	790.28792757991	3
"19"	19	1	26	"black"	"blue"	"paper"	"PhD"	4	0	22	1002.60401274615	4
"20"	20	0	28	"hispanic"	"red"	"accurate"	"PhD"	5	0	18	949.281590762777	3
"21"	21	1	24	"black"	"red"	"glasses"	"BA"	1	1	89	552.662414597796	6
"22"	22	0	23	"black"	"blue"	"paper"	"BA"	2	0	72	597.938861120903	4
"23"	23	0	27	"black"	"blue"	"glasses"	"PhD"	3	1	44	773.33849843587	3
"24"	24	0	24	"white"	"red"	"accurate"	"PhD"	4	0	28	939.857850497854	2
"25"	25	0	24	"asian"	"blue"	"accurate"	"BA"	5	0	11	1047.01276510323	3
"26"	26	1	27	"white"	"red"	"ship"	"HighSchool"	1	1	91	621.894534292384	6
"27"	27	0	23	"white"	"blue"	"glasses"	"HighSchool"	2	0	62	674.485456281265	4
"28"	28	0	24	"white"	"blue"	"ship"	"BA"	3	0	49	733.929211094258	4
"29"	29	1	24	"white"	"red"	"accurate"	"HighSchool"	4	0	39	827.789828881492	4
"30"	30	1	25	"black"	"blue"	"accurate"	"PhD"	5	0	18	934.920586121761	4
"31"	31	1	26	"white"	NA	"paper"	"MS"	1	1	82	526.79301957397	6
"32"	32	0	24	"white"	"blue"	"paper"	"HighSchool"	2	1	62	643.024836678853	4
