"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	0	25	"other"	"black"	"ship"	"HighSchool"	1	1	79	649.775724043552	4
"2"	2	0	24	"other"	"white"	"glasses"	"PhD"	2	0	65	704.423289761508	4
"3"	3	1	27	"white"	"white"	"glasses"	"MS"	3	1	41	813.705063657751	4
"4"	4	1	29	"white"	"white"	"accurate"	"HighSchool"	4	0	35	957.302472362392	4
"5"	5	0	26	"white"	"black"	"paper"	"PhD"	5	0	21	991.73066813662	2
"6"	6	0	26	"white"	"white"	"paper"	"HighSchool"	1	1	83	712.666983881187	4
"7"	7	1	25	"white"	"white"	"glasses"	"HighSchool"	2	0	66	665.522076050656	6
"8"	8	1	26	"white"	"white"	"ship"	"PhD"	3	0	53	748.273501127687	5
"9"	9	0	25	"white"	"black"	"paper"	"MS"	4	0	54	753.390035772016	3
"10"	10	1	22	"asian"	"black"	"paper"	"BA"	5	0	13	1077.74003526514	4
"11"	11	1	25	"hispanic"	"black"	"glasses"	"MS"	1	1	94	500.146944737796	6
"12"	12	1	27	"other"	"black"	"glasses"	"HighSchool"	2	1	71	700.945548169212	5
"13"	13	0	26	"white"	"white"	"accurate"	"BA"	3	0	44	831.389522264897	4
"14"	14	1	23	"white"	"white"	"accurate"	"MS"	4	0	32	930.976464532535	3
"15"	15	0	26	"hispanic"	"black"	"paper"	"PhD"	5	0	29	912.975527220876	1
"16"	16	0	24	"white"	"white"	"ship"	"PhD"	1	0	77	674.902420595353	4
"17"	17	1	26	"white"	"black"	"ship"	"PhD"	2	0	75	692.490212515523	5
"18"	18	1	24	"white"	"white"	"paper"	"PhD"	3	0	57	723.0174647604	4
"19"	19	1	27	"black"	"black"	"accurate"	"PhD"	4	1	48	864.016118273563	5
"20"	20	1	22	"white"	"black"	"accurate"	"HighSchool"	5	0	21	1029.15099412954	4
"21"	21	0	21	"white"	"white"	"glasses"	"BA"	1	0	85	628.040394902041	4
"22"	22	0	26	"hispanic"	"white"	"paper"	"BA"	2	1	54	696.66886040636	4
"23"	23	0	25	"white"	"black"	"paper"	"HighSchool"	3	0	58	817.611170784826	3
"24"	24	1	23	"white"	"black"	"accurate"	"HighSchool"	4	0	34	919.509236092239	4
"25"	25	0	23	"asian"	"white"	"glasses"	"HighSchool"	5	0	17	960.67622605673	2
"26"	26	1	26	"black"	"white"	"glasses"	"MS"	1	0	72	635.622460065778	4
"27"	27	1	22	"white"	"white"	"paper"	"MS"	2	1	77	691.146056005374	4
