"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	0	25	"asian"	"white"	"paper"	"PhD"	1	1	86	587.346066887191	4
"2"	2	1	26	"black"	"white"	"candle"	"PhD"	2	1	67	686.44357683352	5
"3"	3	0	28	"asian"	"blue"	"candle"	"MS"	3	0	47	769.034370204896	3
"4"	4	0	26	"asian"	"white"	"accurate"	"PhD"	4	0	40	883.44879199976	3
"5"	5	0	25	"black"	"white"	"candle"	"PhD"	5	0	29	986.254097149909	2
"6"	6	1	23	"white"	"blue"	"accurate"	"MS"	1	1	92	627.00403995207	6
"7"	7	1	28	"white"	"white"	"accurate"	"HighSchool"	2	1	67	699.658045368874	4
"8"	8	1	26	"white"	"white"	"candle"	"BA"	3	0	56	725.935414446031	5
"9"	9	0	25	"white"	"blue"	"paper"	"BA"	4	0	36	753.658133646647	2
"10"	10	1	18	"white"	"blue"	"paper"	"BA"	5	0	10	1041.7282001433	5
"11"	11	0	27	"black"	"blue"	"candle"	"BA"	1	0	83	652.438170812488	4
"12"	12	1	26	"asian"	"white"	"candle"	"BA"	2	0	72	620.433842634081	5
"13"	13	1	24	"white"	"blue"	"accurate"	"BA"	3	1	41	830.616140642795	4
"14"	14	1	23	"white"	"blue"	"broom"	"MS"	4	0	30	847.669781027943	3
"15"	15	1	23	"white"	"blue"	"accurate"	"MS"	5	0	25	1001.98881119434	5
"16"	16	0	24	"asian"	"blue"	"broom"	"BA"	1	1	86	615.163968770192	5
"17"	17	1	24	"white"	"blue"	"broom"	"PhD"	2	0	65	667.702869963467	5
"18"	18	1	24	"white"	"white"	"candle"	"PhD"	3	0	60	641.176758796923	5
"19"	19	0	22	"white"	"white"	"accurate"	"MS"	4	NA	32	947.201796074863	2
"20"	20	0	24	"other"	"white"	"candle"	"PhD"	5	0	6	983.480211398095	2
"21"	21	1	27	"white"	"blue"	"candle"	"PhD"	1	1	78	515.184465599474	5
"22"	22	0	27	"white"	"white"	"paper"	"HighSchool"	2	1	72	NA	4
"23"	23	1	26	"other"	"blue"	"candle"	"BA"	3	1	42	811.220351120543	3
"24"	24	0	27	"hispanic"	"white"	"paper"	"PhD"	4	1	42	849.670844295348	2
"25"	25	1	28	"asian"	"blue"	"candle"	"MS"	5	0	0	1063.84410154052	3
"26"	26	0	27	"white"	"blue"	"paper"	"BA"	1	1	78	702.984505485058	3
"27"	27	1	21	"white"	"blue"	"broom"	"PhD"	2	0	67	639.968954774399	4
"28"	28	1	29	"white"	"blue"	"broom"	"PhD"	3	1	51	655.799087866311	5
"29"	29	1	26	"black"	"white"	"accurate"	"MS"	4	0	43	731.059489694409	4
"30"	30	1	27	"black"	"blue"	"accurate"	"MS"	5	0	18	1014.31930195543	4
"31"	31	1	25	"asian"	"blue"	"paper"	"HighSchool"	1	0	87	622.912679728514	5
