"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	1	25	"black"	"orange"	"ship"	"BA"	1	0	74	643.866822506348	6
"2"	2	1	25	"asian"	"orange"	"cannon"	NA	2	1	67	706.465278874672	5
"3"	3	1	28	"white"	"orange"	"accurate"	"PhD"	3	0	36	899.625149126755	5
"4"	4	1	22	"other"	"orange"	"eyepatch"	"BA"	4	0	34	898.58296466415	4
"5"	5	1	25	"black"	"orange"	"accurate"	"MS"	5	0	25	906.757632019377	3
"6"	6	0	20	"white"	"white"	"cannon"	"MS"	1	1	74	646.551192572795	4
"7"	7	1	27	"black"	"orange"	"accurate"	"MS"	2	0	60	731.632220896084	5
"8"	8	1	24	"white"	"white"	"ship"	"HighSchool"	3	0	46	727.885412472949	5
"9"	9	0	23	"white"	NA	"cannon"	"PhD"	4	1	29	872.535879804403	2
"10"	10	1	26	"asian"	"white"	"cannon"	"PhD"	5	0	0	1025.77632841286	3
"11"	11	1	25	"white"	"orange"	"ship"	"PhD"	1	1	79	555.342598939221	5
"12"	12	0	22	"black"	"orange"	"cannon"	"BA"	2	0	61	638.812530124264	4
"13"	13	0	27	"white"	"white"	"accurate"	"BA"	3	0	53	772.935101701865	4
"14"	14	1	28	"white"	"white"	"eyepatch"	"BA"	4	0	29	804.924906781008	6
"15"	15	0	25	"white"	"white"	"accurate"	"MS"	5	0	12	1033.0402769258	2
"16"	16	0	26	"other"	"orange"	"cannon"	"PhD"	1	NA	89	557.524689008853	4
"17"	17	1	28	"hispanic"	"orange"	"eyepatch"	"BA"	2	1	71	586.7539329733	6
"18"	18	1	25	"white"	"orange"	"eyepatch"	"MS"	3	1	46	819.058090497184	4
"19"	19	0	23	"black"	"orange"	"accurate"	"BA"	4	0	35	924.950572881779	3
"20"	20	1	25	"white"	"orange"	"accurate"	"BA"	5	0	12	966.904210482681	3
"21"	21	1	26	"white"	"white"	"eyepatch"	"MS"	1	1	86	537.785090314661	6
