"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	0	27	"hispanic"	"red"	"glasses"	"HighSchool"	1	1	82	575.634136869758	4
"2"	2	1	25	"white"	"blue"	"glasses"	"MS"	2	1	70	722.979966948164	5
"3"	3	0	21	"black"	"blue"	"eyepatch"	"BA"	3	0	58	744.680594162726	3
"4"	4	0	20	"black"	"red"	"accurate"	"BA"	4	0	37	905.19434568978	3
"5"	5	1	21	"white"	"blue"	"candle"	"BA"	5	0	26	966.066923839797	4
"6"	6	1	25	"white"	"red"	"eyepatch"	"PhD"	1	1	75	532.848435374306	7
"7"	7	0	26	"white"	"red"	"eyepatch"	"HighSchool"	2	1	47	831.162991507312	3
"8"	8	0	21	"asian"	"blue"	"accurate"	"PhD"	3	1	47	722.127436681797	3
"9"	9	0	24	"hispanic"	"red"	"accurate"	"HighSchool"	4	0	22	922.512784076042	2
"10"	10	1	24	"black"	"red"	"accurate"	"HighSchool"	5	0	3	1103.64617431805	3
"11"	11	0	34	"white"	"blue"	"eyepatch"	"HighSchool"	1	1	88	559.944024302729	4
"12"	12	0	24	"white"	"blue"	"accurate"	"BA"	2	0	61	646.935865735727	4
"13"	13	1	25	"white"	"blue"	"candle"	"HighSchool"	3	0	47	806.939309008922	5
"14"	14	1	23	"asian"	"red"	"candle"	"HighSchool"	4	1	30	919.895716651062	4
"15"	15	1	24	"hispanic"	"blue"	"glasses"	"HighSchool"	5	0	19	971.895553206727	3
"16"	16	0	25	"black"	"red"	"candle"	"BA"	1	1	91	507.999947954592	5
"17"	17	1	26	"white"	"blue"	"glasses"	"PhD"	2	0	62	770.75008930801	6
"18"	18	0	30	"black"	"red"	"glasses"	"PhD"	3	0	42	870.525802357914	3
"19"	19	1	25	"other"	"red"	"accurate"	"BA"	4	0	30	1086.31470307442	4
"20"	20	0	23	"white"	"blue"	"glasses"	"HighSchool"	5	0	29	857.995957120022	3
"21"	21	1	23	"black"	"red"	"accurate"	"HighSchool"	1	1	85	NA	6
"22"	22	1	24	"asian"	"red"	"glasses"	"MS"	2	1	55	778.017355286244	6
"23"	23	1	28	"white"	"blue"	"glasses"	"PhD"	3	0	47	700.078445215654	5
"24"	24	1	26	"white"	"blue"	"glasses"	"PhD"	4	1	43	809.227469323278	4
"25"	25	1	26	"black"	"red"	"candle"	"PhD"	5	0	16	1031.07896712323	4
"26"	26	1	25	"white"	"red"	"eyepatch"	"PhD"	1	1	78	555.289199963774	6
"27"	27	1	26	"hispanic"	"blue"	"accurate"	"PhD"	2	1	71	716.219108252865	6
"28"	28	1	25	"asian"	"red"	"candle"	"PhD"	3	0	44	748.059355939575	4
"29"	29	1	26	"white"	"blue"	"accurate"	"BA"	4	0	40	791.035546027686	6
"30"	30	1	25	"white"	"red"	"eyepatch"	"HighSchool"	5	0	7	1014.49462099108	4
"31"	31	0	22	"white"	"blue"	"candle"	"HighSchool"	1	0	75	517.51790717429	4
"32"	32	0	24	"black"	"red"	"glasses"	"HighSchool"	2	1	50	NA	3
"33"	33	0	24	"white"	"blue"	"candle"	"PhD"	3	0	40	876.504955143679	4
"34"	34	1	26	"white"	"red"	"candle"	"PhD"	4	0	37	760.483883960516	3
"35"	35	0	25	"black"	"blue"	"accurate"	"BA"	5	0	27	868.219850797559	2
"36"	36	1	25	"asian"	"blue"	"candle"	"BA"	1	1	93	613.758319750458	7
"37"	37	1	24	"other"	"red"	"accurate"	"MS"	2	1	73	675.306414868567	5
"38"	38	0	26	"white"	"blue"	"glasses"	"HighSchool"	3	0	48	719.761278802652	4
"39"	39	1	27	"black"	"red"	"candle"	"MS"	4	0	32	844.142327284107	4
"40"	40	1	23	"asian"	"red"	"glasses"	"MS"	5	0	8	975.814186736803	4
"41"	41	0	25	"black"	"red"	"eyepatch"	"BA"	1	1	81	586.019812584478	4
"42"	42	0	25	"white"	"red"	"candle"	"MS"	2	1	63	651.870285349571	4
"43"	43	1	24	"white"	"red"	"candle"	"MS"	3	0	48	787.490841144199	5
"44"	44	0	28	"other"	"red"	"accurate"	"BA"	4	0	34	842.790427119522	4
"45"	45	0	23	"other"	"blue"	"accurate"	"BA"	5	0	20	1002.52389524863	2
"46"	46	1	26	"white"	"red"	"eyepatch"	"PhD"	1	1	75	603.726091302415	6
"47"	47	0	24	"black"	"red"	"accurate"	"PhD"	2	1	68	769.135932834499	3
"48"	48	1	25	"black"	"red"	"candle"	"HighSchool"	3	1	34	836.564807489092	4
"49"	49	0	27	"white"	"red"	"glasses"	"MS"	4	0	22	896.912299641972	4
"50"	50	0	27	"white"	"red"	"eyepatch"	"MS"	5	0	16	958.379613981381	3
"51"	51	1	21	"white"	"blue"	"candle"	"HighSchool"	1	1	86	543.633372912361	7
"52"	52	0	24	"white"	"red"	"glasses"	NA	2	1	60	748.871472123187	4
"53"	53	1	24	"white"	"red"	"candle"	"HighSchool"	3	0	44	832.507776644357	5
"54"	54	0	23	"white"	"blue"	"eyepatch"	"HighSchool"	4	0	40	765.939368123241	4
"55"	55	1	24	"white"	"blue"	"accurate"	"HighSchool"	5	0	27	887.951221802622	3
"56"	56	1	27	"white"	"blue"	"eyepatch"	"HighSchool"	1	1	90	538.788418206446	6
"57"	57	1	28	"hispanic"	"blue"	"glasses"	"BA"	2	1	65	631.182637322383	5
"58"	58	0	25	"hispanic"	"blue"	"glasses"	"HighSchool"	3	1	61	692.747287142952	3
"59"	59	0	27	"white"	"red"	"glasses"	"BA"	4	0	31	866.575084320237	3
"60"	60	0	27	"black"	"red"	"eyepatch"	"BA"	5	0	18	882.841526558464	4
"61"	61	1	22	"white"	"red"	"glasses"	"MS"	1	1	77	610.107732167132	5
"62"	62	1	24	"asian"	"red"	"eyepatch"	"HighSchool"	2	0	57	710.782009790959	5
"63"	63	1	23	"other"	"blue"	"candle"	"HighSchool"	3	1	50	705.405638203393	4
"64"	64	1	24	"white"	"blue"	"accurate"	"BA"	4	0	34	854.65619769275	4
"65"	65	1	25	"white"	"red"	"candle"	"BA"	5	0	11	899.54224958991	4
"66"	66	0	27	"white"	"blue"	"glasses"	"HighSchool"	1	1	100	431.76231358404	6
"67"	67	1	29	"white"	"red"	"glasses"	"MS"	2	0	55	711.305800305548	6
"68"	68	0	26	"hispanic"	"blue"	"glasses"	"HighSchool"	3	0	60	766.998804803018	4
"69"	69	0	25	"asian"	"blue"	"accurate"	"HighSchool"	4	1	25	868.296548286563	3
"70"	70	0	25	"hispanic"	"red"	"glasses"	"PhD"	5	0	8	935.197276420112	1
"71"	71	1	25	"asian"	"red"	"accurate"	"MS"	1	1	74	571.242366236301	7
"72"	72	0	23	"hispanic"	"blue"	"accurate"	"HighSchool"	2	0	81	627.096658071102	4
"73"	73	1	26	"white"	"blue"	"eyepatch"	"HighSchool"	3	0	51	772.203476189609	5
"74"	74	0	25	"white"	"red"	"candle"	"PhD"	4	1	37	904.447801339426	4
"75"	75	0	25	"white"	"blue"	"eyepatch"	"BA"	5	0	11	1010.08053287283	3
"76"	76	1	24	"white"	"blue"	"accurate"	"PhD"	1	1	78	603.231911706644	7
"77"	77	1	26	"hispanic"	"red"	"glasses"	"BA"	2	1	53	676.975925335281	5
"78"	78	0	26	"white"	"blue"	"accurate"	"HighSchool"	3	0	45	865.347261884044	4
"79"	79	1	24	"white"	"red"	"eyepatch"	"PhD"	4	0	26	1020.25938471842	4
"80"	80	0	26	"hispanic"	"red"	"accurate"	"MS"	5	0	18	994.406198590355	1
"81"	81	0	24	"black"	"blue"	"candle"	"PhD"	1	1	80	667.665200194534	4
"82"	82	0	25	"other"	"blue"	"eyepatch"	"BA"	2	0	66	745.207989945626	4
"83"	83	0	26	"black"	"blue"	"accurate"	"BA"	3	0	52	742.263887632737	3
