"id"	"sex"	"age"	"race"	"color"	"word"	"education"	"boxes"	"accuracy"	"confidence"	"rt"	"interest"
"1"	1	1	21	"white"	"black"	"paper"	"MS"	1	1	85	604.406648841574	6
"2"	2	1	23	"other"	"black"	"ship"	"PhD"	2	1	71	670.276574937396	4
"3"	3	1	24	"hispanic"	"black"	"accurate"	"PhD"	3	0	46	838.866447812395	4
"4"	4	0	23	"white"	"black"	"broom"	"HighSchool"	4	0	34	853.125306096983	2
"5"	5	1	24	"other"	"red"	"accurate"	"BA"	5	0	18	962.816012380652	4
"6"	6	1	24	"white"	"red"	"broom"	"HighSchool"	1	0	85	684.80866169995	5
"7"	7	1	26	"white"	"black"	"broom"	"HighSchool"	2	1	76	676.857052102948	5
"8"	8	0	24	"other"	"black"	"accurate"	"BA"	3	0	55	638.990893095786	4
"9"	9	0	26	"black"	"black"	"paper"	"MS"	4	0	32	933.825261121019	2
"10"	10	0	24	"hispanic"	"red"	"broom"	"MS"	5	0	NA	901.387243456351	2
"11"	11	0	27	"black"	"red"	"paper"	"PhD"	1	NA	83	604.199154888352	4
"12"	12	1	28	"asian"	"red"	"broom"	"HighSchool"	2	1	73	663.913508446707	5
"13"	13	1	21	"white"	"black"	"broom"	"MS"	3	0	57	743.198123924403	5
"14"	14	0	25	"white"	"red"	"accurate"	"HighSchool"	4	0	38	830.276235781718	3
"15"	15	0	27	"asian"	"red"	"ship"	"HighSchool"	5	0	30	1036.1492921616	3
"16"	16	0	25	"other"	"red"	"broom"	"PhD"	1	1	88	521.359851934094	4
"17"	17	0	23	"black"	"black"	"broom"	"PhD"	2	0	54	633.420911941302	3
"18"	18	0	27	"black"	"black"	"ship"	"BA"	3	0	46	897.898357699125	3
"19"	19	0	24	"white"	"red"	"accurate"	"HighSchool"	4	0	33	879.681866176386	2
"20"	20	1	26	"white"	"red"	"paper"	"HighSchool"	5	0	25	933.126156340704	3
"21"	21	0	27	"black"	"black"	"accurate"	"HighSchool"	1	1	77	671.261820364509	4
"22"	22	1	24	"hispanic"	"black"	"ship"	"HighSchool"	2	0	71	753.291472330549	5
"23"	23	1	28	"white"	"red"	"accurate"	"MS"	3	0	57	625.812085500191	5
"24"	24	0	25	"asian"	"black"	"paper"	"PhD"	4	0	31	887.808696322057	3
"25"	25	0	28	"white"	"red"	"broom"	"BA"	5	0	33	1017.90838503806	3
"26"	26	1	22	"white"	"black"	"paper"	"BA"	1	1	84	644.806944271552	5
"27"	27	0	24	"black"	"red"	"broom"	"HighSchool"	2	0	81	669.814465388048	5
"28"	28	1	27	"white"	"red"	"paper"	"HighSchool"	3	0	56	771.615705566617	NA
"29"	29	1	23	"white"	"black"	"accurate"	"PhD"	4	0	39	859.054192514216	4
"30"	30	0	26	"black"	"black"	"accurate"	"MS"	5	0	18	977.709666466778	3
"31"	31	0	24	"black"	NA	"paper"	"HighSchool"	1	1	86	614.861952753419	4
"32"	32	0	24	"white"	"red"	"accurate"	"PhD"	2	1	63	751.53804876238	2
"33"	33	1	23	"asian"	"black"	"paper"	"HighSchool"	3	1	48	753.752433784795	4
"34"	34	1	28	"white"	"red"	"ship"	"BA"	4	0	41	854.512441795846	4
"35"	35	1	25	"white"	"red"	"ship"	"MS"	5	NA	22	955.297708997125	3
"36"	36	1	27	"white"	"black"	"accurate"	"HighSchool"	1	1	77	481.629285996048	5
"37"	37	0	27	"white"	"red"	"paper"	"HighSchool"	2	0	70	636.446448070132	3
"38"	38	0	24	"white"	"black"	"accurate"	"PhD"	3	0	67	691.97982329798	4
"39"	39	0	27	"black"	"red"	"broom"	"MS"	4	0	43	753.196989990286	3
